AÑO,MES,DEPARTAMENTO,PROVINCIA,DISTRITO,PRODUCTO,SIEMBRA,COSECHA,PRODUCCION,PRECIO_CHACRA
2021,4,AMAZONAS,CHACHAPOYAS,CHETO,Amarilis-INIA,3.0,1.0,18.0,0.56
2021,3,APURIMAC,GRAU,CHUQUIBAMBILLA,Canchan-INIA,0.0,0.0,0.0,0.0
2022,2,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Huayro,2.0,3.0,52.5,1.5
2022,2,LIMA,YAUYOS,CACRA,Canchan-INIA,0.0,2.0,16.8,1.2
2022,5,LIMA,CAÑETE,NUEVO IMPERIAL,UNICA,13.0,0.0,0.0,0.0
2022,5,AMAZONAS,LUYA,LONYA CHICO,Yungay,2.0,1.0,22.0,1.64
2022,8,AMAZONAS,LUYA,MARIA,Yungay,0.0,1.0,22.0,2.0
2022,11,AMAZONAS,CHACHAPOYAS,LA JALCA,Huayro,12.0,0.0,0.0,0.0
2022,12,AMAZONAS,CHACHAPOYAS,OLLEROS,Amarilis-INIA,0.0,0.0,0.0,0.0
2023,3,AMAZONAS,LUYA,COLCAMAR,Huayro,0.0,2.0,40.0,1.9
2023,8,AMAZONAS,CHACHAPOYAS,CHETO,Yungay,1.0,2.0,36.0,0.8
2023,9,AMAZONAS,LUYA,SAN JERONIMO,Huayro,2.0,0.0,0.0,0.0
2015,8,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Yungay,2.0,7.0,105.0,1.28
2015,7,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Huayro,10.0,38.0,570.0,1.38
2015,2,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Yungay,0.0,0.0,0.0,0.0
2016,7,AMAZONAS,CHACHAPOYAS,SOLOCO,Huayro,12.0,5.0,84.0,1.3
2016,5,HUANCAVELICA,HUAYTARA,AYAVI,Yungay,0.0,0.0,0.0,0.0
2016,3,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,Yungay,0.0,0.0,0.0,0.0
2016,1,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Perricholi,0.0,0.0,0.0,0.0
2016,3,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Perricholi,0.0,20.0,236.0,0.45
2017,6,AMAZONAS,CHACHAPOYAS,SOLOCO,Huayro,10.0,4.0,72.0,1.0
2017,7,AMAZONAS,CHACHAPOYAS,SOLOCO,Huayro,15.0,10.0,175.0,1.15
2017,3,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Yungay,0.0,50.0,590.0,0.45
2017,9,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Perricholi,11.0,0.0,0.0,0.0
2017,12,HUANCAVELICA,TAYACAJA,AHUAYCHA,Perricholi,0.0,0.0,0.0,0.0
2017,6,HUANCAVELICA,TAYACAJA,PAMPAS,Canchan-INIA,0.0,0.0,0.0,0.0
2018,1,AMAZONAS,LUYA,TRITA,Huayro,26.0,0.0,0.0,0.0
2018,5,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,Huayro,0.0,0.0,0.0,0.0
2018,7,AMAZONAS,CHACHAPOYAS,HUANCAS,Yungay,0.0,2.0,32.0,1.23
2018,6,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Yungay,2.0,2.0,37.2,0.7
2018,7,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Perricholi,0.0,10.0,180.0,0.5
2018,11,HUANCAVELICA,HUAYTARA,AYAVI,Canchan-INIA,12.0,0.0,0.0,0.0
2019,4,AMAZONAS,LUYA,LONGUITA,Huayro,6.0,15.0,298.35,0.9
2019,7,AMAZONAS,CHACHAPOYAS,ASUNCION,Yungay,0.0,0.0,0.0,0.0
2019,5,APURIMAC,GRAU,MICAELA BASTIDAS,Canchan-INIA,0.0,10.0,120.0,1.5
2019,4,APURIMAC,GRAU,CURASCO,Canchan-INIA,0.0,0.0,0.0,0.0
2019,5,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Yungay,8.0,0.0,0.0,0.0
2019,1,HUANCAVELICA,ACOBAMBA,PAUCARA,Yungay,0.0,0.0,0.0,0.0
2019,2,HUANCAVELICA,ACOBAMBA,PAUCARA,Yungay,0.0,0.0,0.0,0.0
2020,2,AMAZONAS,LUYA,LONYA CHICO,Huayro,8.0,0.0,0.0,0.0
2020,7,AMAZONAS,LUYA,LUYA,Yungay,0.0,6.0,120.0,1.0
2020,3,AMAZONAS,LUYA,LUYA VIEJO,Yungay,0.0,3.0,66.0,1.2
2020,10,AMAZONAS,LUYA,LUYA VIEJO,Amarilis-INIA,0.0,0.0,0.0,0.0
2020,1,AMAZONAS,LUYA,TINGO,Canchan-INIA,2.0,0.0,0.0,0.0
2020,3,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,Yungay,3.0,0.0,0.0,0.0
2020,7,AMAZONAS,CHACHAPOYAS,QUINJALCA,Yungay,0.0,4.0,74.0,1.4
2020,1,APURIMAC,GRAU,CHUQUIBAMBILLA,Canchan-INIA,0.0,0.0,0.0,0.0
2021,3,AMAZONAS,LUYA,TINGO,Huayro,35.0,4.0,56.0,0.8
2021,2,AMAZONAS,LUYA,SAN JERONIMO,Yungay,1.0,0.0,0.0,0.0
2021,5,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Huayro,0.0,0.0,0.0,0.0
2021,2,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Yungay,2.0,3.0,56.7,0.7
2021,7,AMAZONAS,CHACHAPOYAS,SOLOCO,Amarilis-INIA,0.0,0.0,0.0,0.0
2021,6,AMAZONAS,CHACHAPOYAS,GRANADA,Yungay,0.0,2.0,33.0,1.2
2021,8,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Huayro,3.0,10.0,165.0,1.3
2022,3,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Amarilis-INIA,7.0,6.0,103.2,1.3
2022,1,AMAZONAS,CHACHAPOYAS,HUANCAS,Huayro,0.0,2.0,36.0,1.5
2022,4,LIMA,CAÑETE,SAN LUIS,UNICA,4.0,0.0,0.0,0.0
2022,5,AMAZONAS,CHACHAPOYAS,SONCHE,Huayro,0.0,0.0,0.0,0.0
2022,8,AMAZONAS,LUYA,CONILA,Canchan-INIA,2.0,2.0,39.0,1.95
2022,7,AMAZONAS,LUYA,TRITA,Amarilis-INIA,0.0,2.0,30.0,1.85
2022,8,AMAZONAS,CHACHAPOYAS,OLLEROS,Amarilis-INIA,0.0,0.0,0.0,0.0
2022,4,AMAZONAS,LUYA,CAMPORREDONDO,Amarilis-INIA,0.0,2.0,28.0,1.95
2022,12,APURIMAC,GRAU,MAMARA,Canchan-INIA,2.0,0.0,0.0,0.0
2022,11,AMAZONAS,LUYA,SAN JERONIMO,Huayro,7.0,0.0,0.0,0.0
2023,3,AMAZONAS,CHACHAPOYAS,OLLEROS,Yungay,0.0,0.5,8.6,1.2
2023,2,APURIMAC,GRAU,CHUQUIBAMBILLA,Canchan-INIA,0.0,0.0,0.0,0.0
2015,10,AMAZONAS,CHACHAPOYAS,QUINJALCA,Amarilis-INIA,2.0,0.0,0.0,0.0
2015,9,AMAZONAS,CHACHAPOYAS,SOLOCO,Amarilis-INIA,1.0,2.0,32.0,1.3
2015,10,AMAZONAS,LUYA,CONILA,Yungay,26.0,0.0,0.0,0.0
2015,6,AMAZONAS,LUYA,TRITA,Huayro,0.0,35.0,647.5,0.95
2015,10,HUANCAVELICA,TAYACAJA,COLCABAMBA,Yungay,228.0,19.0,245.0,0.8
2015,12,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Canchan-INIA,0.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,Canchan-INIA,0.0,6.0,64.0,0.45
2015,1,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,Canchan-INIA,0.0,0.0,0.0,0.0
2015,12,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,Canchan-INIA,0.0,0.0,0.0,0.0
2015,5,HUANCAVELICA,HUAYTARA,TAMBO,Canchan-INIA,0.0,3.0,32.0,0.5
2015,8,HUANCAVELICA,TAYACAJA,AHUAYCHA,Canchan-INIA,6.0,0.0,0.0,0.0
2015,11,HUANCAVELICA,TAYACAJA,ACRAQUIA,Canchan-INIA,0.0,0.0,0.0,0.0
2016,3,AMAZONAS,CHACHAPOYAS,CHETO,Huayro,8.0,7.0,116.2,0.85
2016,10,HUANCAVELICA,TAYACAJA,ANDAYMARCA,Canchan-INIA,6.0,0.0,0.0,0.0
2016,2,HUANCAVELICA,TAYACAJA,SALCAHUASI,Yungay,0.0,0.0,0.0,0.0
2017,10,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Huayro,0.0,0.0,0.0,0.0
2017,6,AMAZONAS,LUYA,LONYA CHICO,Huayro,0.0,6.0,120.0,0.88
2017,3,AMAZONAS,LUYA,PISUQUIA,Huayro,2.0,0.0,0.0,0.0
2017,10,HUANCAVELICA,TAYACAJA,PAZOS,Yungay,75.0,0.0,0.0,0.0
2017,1,HUANCAVELICA,TAYACAJA,SALCABAMBA,Yungay,0.0,12.0,129.0,0.45
2017,6,HUANCAVELICA,TAYACAJA,SALCABAMBA,Perricholi,3.0,5.0,60.0,0.4
2017,10,HUANCAVELICA,TAYACAJA,ACRAQUIA,Perricholi,10.0,0.0,0.0,0.0
2017,1,HUANCAVELICA,TAYACAJA,SALCAHUASI,Canchan-INIA,0.0,0.0,0.0,0.0
2017,10,HUANCAVELICA,TAYACAJA,PICHOS,Yungay,2.0,0.0,0.0,0.0
2017,4,HUANCAVELICA,TAYACAJA,PAZOS,Yungay,0.0,67.0,844.2,0.4
2018,10,AMAZONAS,LUYA,SANTO TOMAS,Yungay,3.0,0.0,0.0,0.0
2018,4,AMAZONAS,CHACHAPOYAS,CHETO,Huayro,10.0,6.0,108.0,1.3
2018,11,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Yungay,79.0,0.0,0.0,0.0
2018,12,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Canchan-INIA,25.0,0.0,0.0,0.0
2018,10,HUANCAVELICA,TAYACAJA,PICHOS,Yungay,8.0,0.0,0.0,0.0
2018,8,HUANCAVELICA,TAYACAJA,PAMPAS,Perricholi,0.0,13.0,145.0,0.55
2018,10,HUANCAVELICA,TAYACAJA,PAMPAS,Yungay,169.0,0.0,0.0,0.0
2018,2,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Canchan-INIA,1.0,0.0,0.0,0.0
2019,11,AMAZONAS,LUYA,MARIA,Yungay,6.0,0.0,0.0,0.0
2019,1,AMAZONAS,CHACHAPOYAS,QUINJALCA,Amarilis-INIA,0.0,0.0,0.0,0.0
2019,8,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Yungay,0.0,0.0,0.0,0.0
2019,4,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Yungay,3.0,0.0,0.0,0.0
2019,8,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Yungay,0.0,2.0,34.0,1.38
2019,5,APURIMAC,GRAU,TURPAY,Canchan-INIA,0.0,4.0,48.0,2.5
2019,2,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Perricholi,0.0,0.0,0.0,0.0
2019,9,HUANCAVELICA,TAYACAJA,SALCAHUASI,Yungay,0.0,0.0,0.0,0.0
2019,5,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Perricholi,0.0,33.0,719.4,0.75
2020,12,AMAZONAS,LUYA,LONGUITA,Yungay,9.0,0.0,0.0,0.0
2020,3,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Huayro,22.0,0.0,0.0,0.0
2020,7,AMAZONAS,LUYA,SANTA CATALINA,Yungay,0.0,0.0,0.0,0.0
2020,4,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Canchan-INIA,0.0,2.0,28.0,1.0
2020,11,AMAZONAS,CHACHAPOYAS,SOLOCO,Amarilis-INIA,3.0,3.0,52.8,0.9
2021,3,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Huayro,0.0,1.0,20.0,0.8
2021,2,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Amarilis-INIA,0.0,0.0,0.0,0.0
2021,3,APURIMAC,GRAU,CURASCO,Canchan-INIA,0.0,0.0,0.0,0.0
2021,7,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Amarilis-INIA,0.0,1.0,17.2,1.2
2021,12,LIMA,HUAROCHIRI,LAHUAYTAMBO,Yungay,0.0,1.0,7.0,0.9
2022,1,LIMA,YAUYOS,CHOCOS,Canchan-INIA,0.0,0.0,0.0,0.0
2022,8,AMAZONAS,CHACHAPOYAS,BALSAS,Yungay,2.0,3.0,53.0,2.1
2022,11,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Yungay,6.0,0.0,0.0,0.0
2022,12,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Yungay,2.0,0.0,0.0,0.0
2022,12,AMAZONAS,LUYA,LAMUD,Yungay,3.0,6.0,132.0,2.12
2022,12,AMAZONAS,LUYA,CAMPORREDONDO,Amarilis-INIA,7.0,0.0,0.0,0.0
2023,4,AMAZONAS,CHACHAPOYAS,LEVANTO,Huayro,62.0,10.0,180.0,1.3
2023,1,AMAZONAS,LUYA,SANTA CATALINA,Canchan-INIA,0.0,0.0,0.0,0.0
2023,6,APURIMAC,COTABAMBAS,HAQUIRA,Canchan-INIA,0.0,14.0,238.0,1.4
2015,10,AMAZONAS,CHACHAPOYAS,GRANADA,Yungay,3.0,5.0,92.5,1.0
2015,12,AMAZONAS,CHACHAPOYAS,GRANADA,Huayro,2.0,0.0,0.0,0.0
2015,1,AMAZONAS,CHACHAPOYAS,LA JALCA,Huayro,0.0,4.0,56.0,0.7
2015,6,AMAZONAS,CHACHAPOYAS,OLLEROS,Yungay,0.0,0.0,0.0,0.0
2015,8,AMAZONAS,CHACHAPOYAS,SONCHE,Yungay,0.0,0.0,0.0,0.0
2015,3,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Yungay,0.0,4.0,77.0,0.7
2015,8,AMAZONAS,LUYA,TINGO,Huayro,0.0,2.0,37.4,0.9
2015,9,HUANCAVELICA,TAYACAJA,SALCAHUASI,Canchan-INIA,1.0,0.0,0.0,0.0
2015,6,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,Canchan-INIA,0.0,0.0,0.0,0.0
2015,10,HUANCAVELICA,HUAYTARA,OCOYO,Canchan-INIA,0.0,0.0,0.0,0.0
2015,12,HUANCAVELICA,HUAYTARA,QUERCO,Canchan-INIA,0.0,0.0,0.0,0.0
2015,10,HUANCAVELICA,TAYACAJA,ACRAQUIA,Perricholi,15.0,0.0,0.0,0.0
2016,2,AMAZONAS,CHACHAPOYAS,OLLEROS,Amarilis-INIA,0.0,0.0,0.0,0.0
2016,12,AMAZONAS,LUYA,LUYA,Yungay,14.0,0.0,0.0,0.0
2016,4,AMAZONAS,LUYA,TRITA,Huayro,26.0,16.0,294.4,0.95
2016,8,AMAZONAS,LUYA,SANTA CATALINA,Amarilis-INIA,0.0,0.0,0.0,0.0
2016,1,AMAZONAS,LUYA,CONILA,Canchan-INIA,6.0,0.0,0.0,0.0
2016,11,HUANCAVELICA,TAYACAJA,ACRAQUIA,Perricholi,10.0,0.0,0.0,0.0
2016,10,HUANCAVELICA,HUAYTARA,LARAMARCA,Canchan-INIA,7.0,0.0,0.0,0.0
2016,12,HUANCAVELICA,TAYACAJA,AHUAYCHA,Canchan-INIA,10.0,5.0,55.0,0.6
2016,4,HUANCAVELICA,HUAYTARA,QUITO-ARMA,Canchan-INIA,0.0,3.0,31.67,0.45
2017,3,AMAZONAS,LUYA,CONILA,Canchan-INIA,6.0,5.0,92.5,1.3
2017,6,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Yungay,0.0,0.0,0.0,0.0
2017,7,AMAZONAS,CHACHAPOYAS,ASUNCION,Huayro,0.0,0.0,0.0,0.0
2017,4,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Yungay,1.0,0.0,0.0,0.0
2017,9,AMAZONAS,LUYA,SAN JERONIMO,Huayro,0.0,1.0,22.0,1.3
2017,1,AMAZONAS,LUYA,SANTO TOMAS,Yungay,0.0,0.0,0.0,0.0
2018,8,AMAZONAS,LUYA,LAMUD,Canchan-INIA,0.0,1.0,20.0,0.78
2018,12,AMAZONAS,CHACHAPOYAS,SOLOCO,Yungay,0.0,0.0,0.0,0.0
2018,8,AMAZONAS,LUYA,MARIA,Huayro,0.0,4.0,76.8,1.2
2018,3,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Canchan-INIA,0.0,15.0,255.0,0.55
2018,1,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,Canchan-INIA,0.0,0.0,0.0,0.0
2018,5,HUANCAVELICA,TAYACAJA,QUISHUAR,Yungay,0.0,9.0,102.0,0.4
2018,3,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,Yungay,0.0,13.0,148.0,0.42
2018,2,HUANCAVELICA,ACOBAMBA,ANDABAMBA,Canchan-INIA,0.0,24.0,258.0,0.45
2018,4,HUANCAVELICA,ACOBAMBA,POMACOCHA,Yungay,0.0,0.0,0.0,0.0
2019,4,AMAZONAS,LUYA,CONILA,Canchan-INIA,2.0,8.0,152.16,1.2
2019,4,AMAZONAS,CHACHAPOYAS,OLLEROS,Huayro,4.0,4.0,72.8,1.15
2019,6,AMAZONAS,CHACHAPOYAS,CHETO,Huayro,8.0,0.0,0.0,0.0
2019,12,AMAZONAS,CHACHAPOYAS,SONCHE,Yungay,1.0,0.0,0.0,0.0
2020,10,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Huayro,1.0,0.0,0.0,0.0
2020,8,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Huayro,10.0,17.0,312.8,0.7
2020,11,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Yungay,2.0,0.0,0.0,0.0
2020,11,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Yungay,2.0,1.0,19.4,1.0
2020,1,AMAZONAS,CHACHAPOYAS,SOLOCO,Yungay,0.0,0.0,0.0,0.0
2020,2,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Amarilis-INIA,1.0,3.0,51.0,0.9
2020,8,AMAZONAS,CHACHAPOYAS,MAGDALENA,Huayro,3.0,1.0,17.4,0.7
2020,9,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Amarilis-INIA,2.0,4.0,71.2,0.55
2020,10,LIMA,CAÑETE,NUEVO IMPERIAL,UNICA,0.0,10.0,250.0,0.6
2021,1,AMAZONAS,LUYA,SAN JERONIMO,Amarilis-INIA,0.0,0.0,0.0,0.0
2021,9,LIMA,YAUYOS,MADEAN,Canchan-INIA,3.0,0.0,0.0,0.0
2021,10,APURIMAC,GRAU,TURPAY,Canchan-INIA,3.0,0.0,0.0,0.0
2021,12,AMAZONAS,LUYA,PISUQUIA,Yungay,1.0,0.0,0.0,0.0
2022,3,AMAZONAS,LUYA,PISUQUIA,Canchan-INIA,1.0,0.0,0.0,0.0
2022,1,AMAZONAS,CHACHAPOYAS,SOLOCO,Huayro,0.0,2.0,34.0,1.5
2022,1,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,UNICA,0.0,6.0,150.0,0.5
2022,4,AMAZONAS,LUYA,SANTA CATALINA,Amarilis-INIA,0.0,1.0,20.0,1.55
2022,5,AMAZONAS,LUYA,SANTO TOMAS,Huayro,6.0,24.0,432.0,1.52
2022,6,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Amarilis-INIA,0.0,7.0,120.3,2.2
2023,5,AMAZONAS,LUYA,PROVIDENCIA,Yungay,0.0,3.0,60.0,1.2
2023,2,AMAZONAS,CHACHAPOYAS,SOLOCO,Yungay,3.0,6.0,104.4,1.7
2023,3,AMAZONAS,LUYA,CAMPORREDONDO,Amarilis-INIA,0.0,0.0,0.0,0.0
2023,8,AMAZONAS,CHACHAPOYAS,QUINJALCA,Amarilis-INIA,0.0,2.0,35.4,0.7
2023,10,AMAZONAS,LUYA,INGUILPATA,Huayro,1.0,0.0,0.0,0.0
2015,7,AMAZONAS,CHACHAPOYAS,ASUNCION,Huayro,0.0,0.0,0.0,0.0
2015,8,AMAZONAS,CHACHAPOYAS,SONCHE,Huayro,1.0,1.0,15.0,1.2
2015,3,AMAZONAS,LUYA,TINGO,Canchan-INIA,0.5,0.5,10.0,0.9
2015,5,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Yungay,0.0,25.0,300.0,0.5
2015,8,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Canchan-INIA,12.0,0.0,0.0,0.0
2015,3,HUANCAVELICA,HUAYTARA,CORDOVA,Canchan-INIA,0.0,4.6,48.6,0.5
2015,3,HUANCAVELICA,HUAYTARA,QUITO-ARMA,Yungay,0.0,2.0,20.6,0.5
2016,11,AMAZONAS,CHACHAPOYAS,SONCHE,Yungay,0.0,0.0,0.0,0.0
2016,11,HUANCAVELICA,TAYACAJA,ACRAQUIA,Canchan-INIA,15.0,0.0,0.0,0.0
2017,2,AMAZONAS,LUYA,LAMUD,Yungay,0.0,0.0,0.0,0.0
2017,2,AMAZONAS,LUYA,CONILA,Canchan-INIA,5.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Yungay,39.0,45.0,478.0,0.3
2017,6,HUANCAVELICA,TAYACAJA,COLCABAMBA,Perricholi,20.0,0.0,0.0,0.0
2017,12,HUANCAVELICA,ACOBAMBA,ANTA,Amarilis-INIA,0.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,HUANCAVELICA,ACORIA,Yungay,0.0,7.0,105.0,0.45
2018,4,AMAZONAS,LUYA,SANTA CATALINA,Huayro,4.0,6.0,120.0,1.0
2018,11,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Yungay,0.0,0.0,0.0,0.0
2018,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,Canchan-INIA,0.0,100.0,1520.0,0.38
2018,4,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Yungay,0.0,38.0,458.0,0.4
2018,7,HUANCAVELICA,TAYACAJA,SALCAHUASI,Canchan-INIA,0.0,0.0,0.0,0.0
2018,2,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Yungay,0.0,0.0,0.0,0.0
2019,11,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Amarilis-INIA,0.0,0.0,0.0,0.0
2019,7,AMAZONAS,CHACHAPOYAS,SOLOCO,Yungay,0.0,0.0,0.0,0.0
2019,4,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Yungay,0.0,1.0,17.5,0.9
2019,4,HUANCAVELICA,HUANCAVELICA,ACORIA,Yungay,0.0,70.0,910.0,0.75
2020,12,AMAZONAS,CHACHAPOYAS,SAN FRANCISCO DE DAGUAS,Huayro,0.0,0.0,0.0,0.0
2020,3,AMAZONAS,LUYA,LUYA VIEJO,Canchan-INIA,1.0,3.0,60.0,1.0
2020,1,APURIMAC,GRAU,PATAYPAMPA,Canchan-INIA,0.0,0.0,0.0,0.0
2021,2,AMAZONAS,LUYA,LUYA VIEJO,Amarilis-INIA,0.0,0.0,0.0,0.0
2021,2,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Canchan-INIA,0.0,0.0,0.0,0.0
2021,9,AMAZONAS,CHACHAPOYAS,SONCHE,Huayro,1.0,3.0,48.0,1.6
2021,9,LIMA,CAÑETE,IMPERIAL,UNICA,7.0,26.0,650.0,0.45
2021,12,AMAZONAS,LUYA,INGUILPATA,Huayro,2.0,0.0,0.0,0.0
2022,1,APURIMAC,COTABAMBAS,COTABAMBAS,Canchan-INIA,0.0,0.0,0.0,0.0
2022,2,LIMA,YAUYOS,TUPE,Yungay,0.0,0.0,0.0,0.0
2022,8,AMAZONAS,CHACHAPOYAS,OLLEROS,Huayro,0.0,3.0,52.0,2.5
2022,4,AMAZONAS,CHACHAPOYAS,GRANADA,Yungay,6.0,0.0,0.0,0.0
2023,4,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Yungay,0.0,1.0,15.0,0.9
2023,5,AMAZONAS,CHACHAPOYAS,OLLEROS,Huayro,2.0,0.0,0.0,0.0
2023,1,AMAZONAS,CHACHAPOYAS,QUINJALCA,Yungay,0.0,2.0,36.0,2.1
2023,2,AMAZONAS,LUYA,TRITA,Huayro,2.0,4.0,80.0,2.1
2023,1,APURIMAC,GRAU,MAMARA,Canchan-INIA,0.0,0.0,0.0,0.0
2023,10,AMAZONAS,LUYA,CAMPORREDONDO,Amarilis-INIA,3.0,0.0,0.0,0.0
2023,9,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Huayro,0.0,1.0,20.0,1.8
2015,5,AMAZONAS,CHACHAPOYAS,ASUNCION,Huayro,2.0,3.0,48.0,1.2
2015,12,AMAZONAS,CHACHAPOYAS,OLLEROS,Yungay,0.0,0.0,0.0,0.0
2015,4,AMAZONAS,LUYA,SAN CRISTOBAL,Huayro,6.0,3.0,54.0,0.9
2015,5,AMAZONAS,LUYA,SAN CRISTOBAL,Huayro,4.0,6.0,111.0,0.91
2015,5,AMAZONAS,LUYA,SANTA CATALINA,Huayro,6.0,10.0,190.0,0.9
2016,3,AMAZONAS,CHACHAPOYAS,BALSAS,Huayro,4.0,2.0,30.2,0.68
2016,3,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Huayro,6.0,3.0,49.5,0.82
2016,4,AMAZONAS,LUYA,MARIA,Yungay,0.0,3.0,54.3,0.75
2016,8,AMAZONAS,LUYA,CONILA,Canchan-INIA,0.0,4.0,76.4,0.85
2016,12,HUANCAVELICA,TAYACAJA,SALCABAMBA,Perricholi,0.0,0.0,0.0,0.0
2016,5,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Canchan-INIA,0.0,43.0,597.7,0.45
2017,5,AMAZONAS,CHACHAPOYAS,SONCHE,Huayro,1.0,2.0,33.0,0.9
2017,4,AMAZONAS,LUYA,LONGUITA,Canchan-INIA,1.0,4.0,74.0,0.8
2017,4,HUANCAVELICA,TAYACAJA,PAMPAS,Yungay,25.0,52.0,659.36,0.45
2017,9,HUANCAVELICA,ACOBAMBA,PAUCARA,Canchan-INIA,5.0,0.0,0.0,0.0
2018,3,AMAZONAS,CHACHAPOYAS,GRANADA,Yungay,0.0,0.0,0.0,0.0
2018,3,HUANCAVELICA,ACOBAMBA,PAUCARA,Yungay,0.0,45.0,630.0,0.75
2019,7,AMAZONAS,LUYA,COCABAMBA,Huayro,0.0,3.0,64.8,1.65
2019,4,AMAZONAS,LUYA,MARIA,Yungay,0.0,2.0,41.0,1.0
2019,8,AMAZONAS,CHACHAPOYAS,OLLEROS,Yungay,0.0,0.0,0.0,0.0
2019,2,AMAZONAS,CHACHAPOYAS,BALSAS,Yungay,1.0,0.0,0.0,0.0
2019,6,HUANCAVELICA,TAYACAJA,PAZOS,Yungay,0.0,16.0,192.0,0.75
2020,2,AMAZONAS,LUYA,PISUQUIA,Amarilis-INIA,0.0,0.0,0.0,0.0
2020,12,AMAZONAS,LUYA,PISUQUIA,Huayro,1.0,0.0,0.0,0.0
2020,3,AMAZONAS,LUYA,SANTO TOMAS,Huayro,0.0,0.0,0.0,0.0
2020,3,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Yungay,1.0,0.0,0.0,0.0
2020,7,AMAZONAS,LUYA,CONILA,Amarilis-INIA,0.0,0.0,0.0,0.0
