NOMBDEP,NOMBPROV,NOMBDIST,noviembre,enero,anual,febrero,diciembre,marzo,julio,junio,septiembre,octubre,verano,invierno,mayo,oto�o,agosto,abril
PUNO,SAN ANTONIO DE PUTINA,PUTINA,0.28119875868668526,2.595293918647015,-1.4857564502864282,2.491640507149646,1.7836719938770118,1.7621734550597685,-7.0019869902314165,-6.429880932418382,-2.9427395411851522,-0.5450356890539296,2.3606773260810154,-5.307081220508888,-3.6043833458799015,-3.359896241826087,-5.863282617923483,-0.13635112426652835
PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,0.0941944224713372,2.162282324401649,-1.498521541290138,2.058996936603422,1.566006180470555,1.486295737043917,-5.997220821309454,-5.6172863781075355,-2.773961359917188,-0.7556651476749461,1.9235370052806626,-4.565152474033636,-3.3651628196141754,-3.0724046901242037,-5.059129172329805,-0.10196579324246506
PUNO,SAN ANTONIO DE PUTINA,SINA,3.3667430571720853,4.813397350415023,2.3136434443866327,4.673538634851897,4.357020366898684,4.282751823305073,-0.6726409674315715,-0.03204057295188459,0.8850278254378804,2.378222399934266,4.589335295844515,-0.08159450877594757,1.21962306622726,1.3474410118602353,-0.4050469740909278,2.856305378844153
PUNO,SAN ROMAN,CABANA,1.55179553854781,3.997099704507254,0.0899459168989929,3.9955518123076605,3.4915094404899483,3.9707628586104264,-6.030624896703188,-5.767643817605867,-1.7257262384555339,0.35812926398404477,3.9933573680908365,-4.032413402136642,-2.7627931200377414,-2.2738448109005076,-4.296232683262745,1.8262487135861403
PUNO,SAN ROMAN,CABANILLAS,-1.6221013171144094,1.698892260506287,-2.8472181368678022,1.7007489014530774,0.45009684613054785,1.1809849941558574,-8.10527812405922,-7.658639245373743,-4.783686278351454,-2.845571752954947,1.5350700910635224,-6.5928347856925615,-5.320562352640294,-4.782227988817687,-6.800188083258969,-1.0198626943094307
PUNO,SAN ROMAN,CARACOTO,1.3943100951386824,4.001477542107758,-0.2897011021186079,4.0,3.5399434697001912,4.0,-7.0135469033573345,-6.546019342892837,-1.9023534481070792,0.3474009004156833,4.0,-4.796426254956463,-3.413989290428925,-3.052338891306277,-5.151982065363894,1.4201904114718786
PUNO,SAN ROMAN,JULIACA,1.5810451632975675,3.99021661959572,-0.36432639125883076,3.932707800537735,3.2170397081387403,3.773308082359867,-6.6990505387605115,-6.247007592935617,-2.1218759896885118,0.2562834172022629,3.9087795057131105,-4.6558362333583805,-3.444157624095337,-2.7985572998241617,-5.004600033636722,1.3450929826870004
PUNO,SAN ROMAN,SAN MIGUEL,1.82628545965917,4.0,-0.2682609322896044,3.999901113429811,3.758355117623426,3.9661927782448143,-7.327653343580786,-6.969220563636251,-1.9190796770620289,0.28180606013616105,3.9991148435638886,-5.123186756525355,-3.6608513760183174,-3.3779717257206086,-5.470036078207638,1.2073880640004053
PUNO,SANDIA,ALTO INAMBARI,12.914138861690967,13.882738017876916,12.191721127481513,13.821903346748561,13.48896460395154,13.544243214441535,9.659922800928982,10.147504389977192,11.6120279258102,12.423182138328016,13.749244280736763,10.681388206355228,11.267471239079313,11.299911497334637,10.743563943841677,12.660771450170891
PUNO,SANDIA,CUYOCUYO,1.8257769596631808,2.760233239950902,0.43447819148006445,2.6065169365865,2.421155159108497,2.2001400431234535,-2.967525608271999,-2.606584073308889,-0.5793663602925543,1.0784543637706085,2.522723790183126,-1.9055022835719193,-0.9955785348841267,-0.8581382077648334,-2.1789670966273937,1.056031797650253
PUNO,SANDIA,LIMBANI,14.287838382026521,14.727312765480677,13.299387204400166,14.55323882549367,14.534166451696539,14.228497003789435,10.81580836438314,11.034184795213026,13.281289307497955,14.001049838229346,14.502955376668838,12.15186809884704,11.979029063775918,12.152404171998628,12.356892514047464,13.505876329831715
PUNO,SANDIA,PATAMBUCO,4.07718020218708,5.049153626537682,3.0094399165243377,4.914006640099839,4.7236450893445,4.595277343739743,0.21679608789503527,0.6694214361326696,2.1456640784628123,3.324400043766244,4.851621689059641,1.0681595604332392,1.944135772663963,2.0685597702304475,0.8654110402156381,3.551972846292247
PUNO,SANDIA,PHARA,8.645178199768887,9.604395002914586,7.887697235220874,9.545447977923086,9.183429192416428,9.374252557119178,5.359025398985675,5.74853608107206,7.431808696795369,8.07339308827301,9.504534694096849,6.370723769413658,6.9757167315614526,7.033752067930432,6.386698325891318,8.429034860657762
PUNO,SANDIA,QUIACA,3.963162799452935,5.02805743166563,2.8956729418560907,4.886383656596523,4.622469152694215,4.52385660485082,0.2868076194367032,0.8735489671655919,1.7196857808097425,3.027127819898311,4.810420121665548,0.8632611576978121,1.9406495257821148,2.0133578703531585,0.6031073672635024,3.2247293206835224
PUNO,SANDIA,SAN JUAN DEL ORO,13.80349323216855,14.507166271501603,13.35478023227003,14.482554610241603,14.36263926320565,14.471351462685062,11.335301526832422,12.119175007092934,12.40883875622992,13.389248941533737,14.485661521403163,11.87556544666194,13.326572134992638,13.123599863969014,11.705734747795887,14.015070429711237
PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,18.67290041445714,19.288039692317263,18.119402555650748,18.780334613013192,19.04090966468849,18.518245406943226,16.080598100568505,16.230963780919815,17.705077695942215,18.42800488005535,18.68898827421895,16.518422359113135,16.698954242639825,16.83648764549133,16.536470949619467,18.180785418454228
PUNO,SANDIA,SANDIA,7.022232500545402,8.240939017388298,6.263616410280206,8.188875073744887,7.719326462733047,7.881684048560716,3.901116454284685,4.379326875240329,5.279339460036078,6.296181564921902,8.108844137434899,4.461308356898842,5.4402072594690525,5.491894064821672,4.219767365910345,6.627621227996148
PUNO,SANDIA,YANAHUAYA,10.660035519496107,12.24644623733014,10.434488329649005,12.316432678257303,11.603123150454769,12.123887770205716,8.189847079734674,8.920691060148181,9.37896040862751,10.422987955948688,12.230299378765043,8.663092381537451,10.04878373761018,9.975481430040364,8.429223983384734,10.996569848113396
PUNO,YUNGUYO,ANAPIA,8.810920723639478,7.698247830339455,6.020076930959403,7.079813857618107,7.955589164809129,6.979873926366332,3.7429000593192807,4.68610740172946,5.9363679442446795,7.685472982243801,7.203206449746256,5.277088547736857,5.686887716972432,5.726720991334354,5.034405400926435,7.668824309481605
PUNO,YUNGUYO,COPANI,1.9975584041875096,3.59012973531362,0.3325285493889901,3.2975046253084748,3.1071041482021777,3.0164800020749682,-3.745015373546709,-3.533164636905143,-0.6916520133248673,0.9853985024779447,3.315620625050143,-2.2043422224359053,-1.6413115250959016,-1.3371165425105882,-2.4357956731086707,1.5673986750219553
PUNO,YUNGUYO,CUTURAPI,2.91523156603891,3.652442504380636,1.2307521716472611,3.493491974225535,3.4981600244820363,3.3269479197482057,-2.35929656754434,-2.1754752618507265,0.1071865300843519,1.7852078350979932,3.4999434881190696,-1.0517246848203898,-0.5438775096751879,-0.10966976008712043,-1.4386482228166133,1.9448953448033452
