AÑO,MES,DEPARTAMENTO,PROVINCIA,DISTRITO,PRODUCTO,SIEMBRA,COSECHA,PRODUCCION,PRECIO_CHACRA
2016,10,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA PERRICHOLI (mejoradas),40.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,HUAYTARA,SAN ISIDRO,PAPA CANCHAN (mejoradas)- color,0.0,6.0,62.0,0.45
2017,6,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,17.0,0.0,0.0,0.0
2017,2,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),0.0,26.0,314.6,0.6
2018,1,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,0.0,45.0,498.0,0.4
2018,3,HUANCAVELICA,HUAYTARA,TAMBO,PAPA PERRICHOLI (mejoradas),0.0,3.0,30.0,0.4
2019,3,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.5,0.5,10.5,1.2
2019,8,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),0.0,14.0,146.0,0.75
2021,2,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,11,LIMA,CAÑETE,NUEVO IMPERIAL,PAPA UNICA (mejoradas)-color,0.0,24.0,576.0,0.4
2023,6,LIMA,CAÑETE,NUEVO IMPERIAL,PAPA UNICA (mejoradas)-color,14.0,0.0,0.0,0.0
2015,8,HUANCAVELICA,HUANCAVELICA,HUANDO,PAPA CANCHAN (mejoradas)- color,0.0,2.0,21.5,0.55
2015,4,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),0.0,13.0,132.0,0.45
2016,5,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA CANCHAN (mejoradas)- color,0.0,2.0,21.09,0.9
2017,2,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2017,2,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,11.0,0.0,0.0,0.0
2017,12,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2017,3,HUANCAVELICA,TAYACAJA,QUICHUAS,PAPA PERRICHOLI (mejoradas),15.0,5.0,55.0,0.45
2018,6,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,89.0,0.0,0.0,0.0
2019,7,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,0.0,8.0,168.0,1.5
2019,5,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.0,1.0,21.1,1.3
2019,3,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,8.0,2.0,37.0,0.7
2021,2,LIMA,YAUYOS,VIÑAC,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,1,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2021,12,APURIMAC,COTABAMBAS,HAQUIRA,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2022,8,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PAPA UNICA (mejoradas)-color,11.0,21.0,525.0,0.5
2023,5,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,1,AMAZONAS,LUYA,LONYA CHICO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,1,APURIMAC,GRAU,PATAYPAMPA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,8,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,19.5,1.2
2015,2,HUANCAVELICA,TAYACAJA,PAZOS,PAPA PERRICHOLI (mejoradas),0.0,67.0,698.0,0.5
2015,6,HUANCAVELICA,HUAYTARA,QUERCO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PAPA PERRICHOLI (mejoradas),0.0,0.5,5.3,0.45
2016,6,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PAPA CANCHAN (mejoradas)- color,0.0,24.0,265.0,0.5
2016,7,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,0.0,12.0,130.0,0.5
2016,11,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,7,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA CANCHAN (mejoradas)- color,13.0,0.0,0.0,0.0
2017,10,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,10,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,3,HUANCAVELICA,ACOBAMBA,ANTA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,9,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2022,1,LIMA,CAÑETE,CERRO AZUL,PAPA UNICA (mejoradas)-color,0.0,4.0,96.0,1.0
2022,4,APURIMAC,GRAU,VIRUNDO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,7,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,9,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,3.0,2.0,40.0,1.95
2023,10,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,5,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA PERRICHOLI (mejoradas),10.0,0.0,0.0,0.0
2015,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,36.0,403.2,0.8
2016,7,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,0.0,5.0,92.5,0.7
2016,5,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA PERRICHOLI (mejoradas),0.0,4.0,43.0,0.5
2016,7,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA PERRICHOLI (mejoradas),2.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PAPA CANCHAN (mejoradas)- color,0.0,20.0,240.0,0.3
2017,3,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),5.0,5.0,62.0,0.45
2018,6,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,12,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,1,APURIMAC,GRAU,SAN ANTONIO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,2,AMAZONAS,LUYA,SANTA CATALINA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,5,APURIMAC,GRAU,PROGRESO,PAPA CANCHAN (mejoradas)- color,0.0,10.0,130.0,2.0
2023,2,LIMA,YAUYOS,VIÑAC,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,6,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA CANCHAN (mejoradas)- color,0.0,24.0,254.0,0.45
2015,6,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,21.3,0.45
2015,9,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),15.0,0.0,0.0,0.0
2016,2,HUANCAVELICA,HUAYTARA,HUAYTARA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,10.2,0.5
2016,4,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA PERRICHOLI (mejoradas),0.0,6.0,64.0,0.5
2017,7,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,75.0,0.0,0.0,0.0
2018,11,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,25.0,0.0,0.0,0.0
2018,9,HUANCAVELICA,TAYACAJA,PICHOS,PAPA PERRICHOLI (mejoradas),6.0,0.0,0.0,0.0
2018,2,HUANCAVELICA,ACOBAMBA,PAUCARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,7,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,0.0,3.0,57.0,1.0
2019,2,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,2,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,2.0,3.0,42.0,1.1
2023,5,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.0,7.0,91.0,0.9
2015,3,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,10,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,2,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2017,8,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,19.8,0.85
2017,8,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA PERRICHOLI (mejoradas),10.0,12.0,150.0,0.4
2018,12,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2018,1,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,6,HUANCAVELICA,ACOBAMBA,ANDABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,6,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,0.0,7.0,78.0,0.45
2019,3,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,3.0,3.0,60.6,0.7
2019,1,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,11.0,0.65
2019,4,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA PERRICHOLI (mejoradas),0.0,29.0,580.0,0.75
2020,7,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,4,APURIMAC,GRAU,HUAYLLATI,PAPA CANCHAN (mejoradas)- color,0.0,11.0,132.0,1.5
2021,10,APURIMAC,GRAU,CHUQUIBAMBILLA,PAPA CANCHAN (mejoradas)- color,8.0,0.0,0.0,0.0
2022,3,APURIMAC,COTABAMBAS,TAMBOBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,4,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,5.0,6.0,117.0,1.6
2022,12,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,7.0,2.0,40.0,1.98
2023,5,APURIMAC,GRAU,MICAELA BASTIDAS,PAPA CANCHAN (mejoradas)- color,0.0,5.0,65.0,1.5
2023,10,LIMA,CAÑETE,SAN LUIS,PAPA UNICA (mejoradas)-color,0.0,2.0,48.0,1.6
2015,7,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,40.0,0.85
2015,2,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA CANCHAN (mejoradas)- color,0.0,5.0,53.0,1.2
2017,7,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2018,2,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,6.0,0.0,0.0,0.0
2019,1,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,10.0,0.0,0.0,0.0
2019,6,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,80.4,1.55
2019,4,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,1.0,2.0,37.1,1.2
2019,5,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,0.0,7.0,76.0,0.75
2019,1,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA CANCHAN (mejoradas)- color,0.0,1.0,16.0,0.8
2019,4,HUANCAVELICA,ACOBAMBA,PAUCARA,PAPA CANCHAN (mejoradas)- color,0.0,25.0,270.0,0.84
2020,2,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,6.0,5.0,100.0,1.1
2021,1,APURIMAC,GRAU,CHUQUIBAMBILLA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,7,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,8,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,0.0,1.0,19.8,1.0
2016,11,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2016,11,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2016,9,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA CANCHAN (mejoradas)- color,95.0,0.0,0.0,0.0
2017,12,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2017,4,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA PERRICHOLI (mejoradas),0.0,8.0,92.8,0.5
2018,5,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2018,8,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,7,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,5,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PAPA UNICA (mejoradas)-color,0.0,0.0,0.0,0.0
2021,5,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,0.0,9.0,180.0,0.9
2021,10,APURIMAC,GRAU,CURASCO,PAPA CANCHAN (mejoradas)- color,8.0,0.0,0.0,0.0
2022,6,APURIMAC,COTABAMBAS,TAMBOBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,5.0,95.0,1.2
2015,4,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.5,0.5,10.25,0.85
2015,2,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,0.0,46.0,489.0,0.45
2015,10,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA CANCHAN (mejoradas)- color,8.0,15.0,187.5,0.6
2015,4,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,8,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,7.0,0.0,0.0,0.0
2015,1,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,4,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,2.0,6.0,111.0,0.9
2016,3,HUANCAVELICA,HUAYTARA,TAMBO,PAPA CANCHAN (mejoradas)- color,0.0,4.0,42.0,0.5
2016,12,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,2,HUANCAVELICA,HUAYTARA,SAN ISIDRO,PAPA CANCHAN (mejoradas)- color,0.0,5.0,52.0,0.5
2017,2,HUANCAVELICA,HUAYTARA,PILPICHACA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,6,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA PERRICHOLI (mejoradas),0.0,8.0,87.0,0.45
2018,2,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA PERRICHOLI (mejoradas),0.0,6.0,69.0,0.4
2020,2,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2022,11,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2023,3,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,1.0,0.0,0.0,0.0
2023,9,LIMA,YAUYOS,CHOCOS,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2015,1,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA PERRICHOLI (mejoradas),0.0,24.0,255.0,0.45
2015,6,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PAPA CANCHAN (mejoradas)- color,0.0,3.0,32.0,0.45
2015,6,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,3,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,1,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,10.0,0.0,0.0,0.0
2016,3,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA CANCHAN (mejoradas)- color,0.0,4.0,42.0,0.5
2016,10,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA PERRICHOLI (mejoradas),2.0,0.0,0.0,0.0
2017,3,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,1.0,3.0,61.5,0.75
2017,12,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,9.0,61.0,645.0,0.35
2018,12,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2018,8,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2019,12,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2019,5,LIMA,CAÑETE,NUEVO IMPERIAL,PAPA UNICA (mejoradas)-color,12.0,0.0,0.0,0.0
2019,5,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA CANCHAN (mejoradas)- color,0.0,22.0,256.0,0.78
2020,4,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2021,4,LIMA,YAUYOS,LINCHA,PAPA CANCHAN (mejoradas)- color,0.0,5.0,56.0,1.4
2021,12,APURIMAC,GRAU,CHUQUIBAMBILLA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,2,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,4,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,10,AMAZONAS,LUYA,LONYA CHICO,PAPA CANCHAN (mejoradas)- color,0.0,1.0,18.0,1.2
2023,10,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PAPA UNICA (mejoradas)-color,10.0,27.0,648.0,0.8
2015,1,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,11,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,3,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,39.0,415.0,0.7
2016,7,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,0.0,4.0,84.0,0.8
2016,12,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2016,12,HUANCAVELICA,HUAYTARA,PILPICHACA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,10,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA PERRICHOLI (mejoradas),18.0,0.0,0.0,0.0
2018,2,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,10,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2020,11,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,10,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,40.0,27.0,675.0,0.6
2022,1,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,5,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,PAPA CANCHAN (mejoradas)- color,0.0,3.0,45.0,0.9
2023,4,APURIMAC,GRAU,MAMARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,10,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,10.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,1.0,7.0,87.5,0.55
2017,12,HUANCAVELICA,HUAYTARA,HUAYTARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,6,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,4.0,33.0,363.0,0.75
2022,11,LIMA,YAUYOS,VIÑAC,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2022,12,APURIMAC,GRAU,CURPAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,12,APURIMAC,GRAU,HUAYLLATI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,11,APURIMAC,GRAU,MAMARA,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2023,8,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,40.0,1.1
2015,2,HUANCAVELICA,HUAYTARA,AYAVI,PAPA CANCHAN (mejoradas)- color,0.0,7.0,62.0,1.2
2015,5,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,HUAYTARA,QUERCO,PAPA CANCHAN (mejoradas)- color,0.0,8.0,70.8,0.9
2016,5,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA CANCHAN (mejoradas)- color,0.0,11.0,125.0,0.45
2016,1,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,11,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA PERRICHOLI (mejoradas),10.0,0.0,0.0,0.0
2016,1,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,3,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA PERRICHOLI (mejoradas),2.0,28.0,312.0,0.65
2017,1,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,8,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2019,3,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,0.0,38.0,398.0,0.86
2019,6,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA CANCHAN (mejoradas)- color,0.0,74.0,822.5,0.75
2020,4,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.0,3.0,37.5,0.9
2020,10,LIMA,CAÑETE,CERRO AZUL,PAPA UNICA (mejoradas)-color,0.0,2.0,46.0,1.0
2021,4,APURIMAC,GRAU,CURPAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,3,APURIMAC,GRAU,MICAELA BASTIDAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,2,APURIMAC,COTABAMBAS,COTABAMBAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,5,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA PERRICHOLI (mejoradas),5.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,42.0,0.45
2015,7,HUANCAVELICA,HUAYTARA,QUITO-ARMA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,1,HUANCAVELICA,HUAYTARA,OCOYO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,8,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2016,3,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,12,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,0.0,24.0,258.0,0.35
2019,10,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,10.0,0.0,0.0,0.0
2019,2,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2020,12,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,7.0,0.0,0.0,0.0
