ID,CULTVRNAME,LAT,LONG,SPP2
10641,Naranja,-7.2403,-78.20637,Papa
10643,Lengua de vaca,-7.2403,-78.20637,Papa
10644,Lengua de venado,-7.2403,-78.20637,Papa
10645,Leona,-7.2403,-78.20637,Papa
10646,Liberteña,-7.2403,-78.20637,Papa
10649,Limona,-7.2403,-78.20637,Papa
10651,Llena costal,-7.2403,-78.20637,Papa
10652,Luren,-7.2403,-78.20637,Papa
10653,Maga,-7.2403,-78.20637,Papa
10654,Maguay,-7.2403,-78.20637,Papa
10655,Maguaya,-7.2403,-78.20637,Papa
10657,Manzana,-7.2403,-78.20637,Papa
10658,Limeña,-7.2403,-78.20637,Papa
10659,Huayro,-7.2403,-78.20637,Papa
10660,Huachapa,-7.2403,-78.20637,Papa
10661,Huagalina,-7.2403,-78.20637,Papa
10662,Huagalina áspera,-7.2403,-78.20637,Papa
10663,Huamantanga,-7.2403,-78.20637,Papa
10664,Huancaina,-7.2403,-78.20637,Papa
10665,Huancaina blanaca,-7.2403,-78.20637,Papa
10666,Huancaina colorada,-7.2403,-78.20637,Papa
10670,Huevo de toro,-7.2403,-78.20637,Papa
10673,Inti,-7.2403,-78.20637,Papa
10675,Jaboncilla,-7.2403,-78.20637,Papa
10677,Hoja de lima,-7.2403,-78.20637,Papa
10686,Mariva,-7.2403,-78.20637,Papa
10698,Cuerno de venado,-7.2403,-78.20637,Papa
10709,Molinera,-7.2403,-78.20637,Papa
10710,Droga,-7.2403,-78.20637,Papa
10711,Mora,-7.2403,-78.20637,Papa
10715,Marqueza,-7.2403,-78.20637,Papa
10716,Fajeada,-7.2403,-78.20637,Papa
10718,Canchan,-7.2403,-78.20637,Papa
10719,Tomasa,-7.2403,-78.20637,Papa
10720,Centro morado,-7.2403,-78.20637,Papa
10722,Trola de toro,-7.2403,-78.20637,Papa
10723,Cashga,-7.2403,-78.20637,Papa
10724,Carga de caballo,-7.2403,-78.20637,Papa
10725,Tiñe culo,-7.2403,-78.20637,Papa
10726,Capulina,-7.2403,-78.20637,Papa
10729,Capiro,-7.2403,-78.20637,Papa
10735,Cara de caballo,-7.2403,-78.20637,Papa
10736,Sipra pecho,-7.2403,-78.20637,Papa
10737,Chaucha poropora,-7.2403,-78.20637,Papa
10738,Shatuca colorada,-7.2403,-78.20637,Papa
10739,Shatuca negra,-7.2403,-78.20637,Papa
10741,Shiva,-7.2403,-78.20637,Papa
10742,Shiva blanca,-7.2403,-78.20637,Papa
10743,Shiva colorada,-7.2403,-78.20637,Papa
10744,Tizón,-7.2403,-78.20637,Papa
10745,Sinchada,-7.2403,-78.20637,Papa
10746,Canastilla colorada,-7.2403,-78.20637,Papa
10747,Sogoconda,-7.2403,-78.20637,Papa
10748,Chaucha chinvina,-7.2403,-78.20637,Papa
10750,Tarmeña,-7.2403,-78.20637,Papa
10751,Chaucha,-7.2403,-78.20637,Papa
10754,Shiva negra,-7.2403,-78.20637,Papa
10756,Canela,-7.2403,-78.20637,Papa
10760,Zamba colorada,-7.2403,-78.20637,Papa
10761,Zamba señora,-7.2403,-78.20637,Papa
10772,Blanca renacimiento,-7.2403,-78.20637,Papa
10774,Cacho de buey,-7.2403,-78.20637,Papa
10775,Canastilla,-7.2403,-78.20637,Papa
10777,Camotera,-7.2403,-78.20637,Papa
10778,Camarona negra,-7.2403,-78.20637,Papa
10779,Camarona blanca,-7.2403,-78.20637,Papa
10780,Camarona,-7.2403,-78.20637,Papa
10781,Calabaza,-7.2403,-78.20637,Papa
10783,Cacho de toro,-7.2403,-78.20637,Papa
10784,Chibolita,-7.2403,-78.20637,Papa
10787,Yungay,-7.2403,-78.20637,Papa
10788,Yuquilla,-7.2403,-78.20637,Papa
10792,Cacho de venado,-7.2403,-78.20637,Papa
10793,Pura,-7.2403,-78.20637,Papa
10799,Cholapera,-7.2403,-78.20637,Papa
10800,Cholanday,-7.2403,-78.20637,Papa
10802,Puñetera,-7.2403,-78.20637,Papa
10807,Quilicha,-7.2403,-78.20637,Papa
10812,Platanera,-7.2403,-78.20637,Papa
10817,Clavelilla colorada,-7.2403,-78.20637,Papa
10818,Clavelilla blanca,-7.2403,-78.20637,Papa
10819,Clavelilla,-7.2403,-78.20637,Papa
10823,Poncho morado,-7.2403,-78.20637,Papa
10824,Poropora,-7.2403,-78.20637,Papa
10825,Provinciana,-7.2403,-78.20637,Papa
10830,Cipra pecho,-7.2403,-78.20637,Papa
10831,Samba señora,-7.2403,-78.20637,Papa
10834,Chinvina blanca,-7.2403,-78.20637,Papa
10836,Chimvina negra,-7.2403,-78.20637,Papa
10837,Chimbina colorada,-7.2403,-78.20637,Papa
10840,Chimbina,-7.2403,-78.20637,Papa
10843,Sapa,-7.2403,-78.20637,Papa
10844,Sapa blanca,-7.2403,-78.20637,Papa
10845,Sapa negra,-7.2403,-78.20637,Papa
10847,Sentada,-7.2403,-78.20637,Papa
10849,Chimbina blanca,-7.2403,-78.20637,Papa
10850,Reyna,-7.2403,-78.20637,Papa
10856,Chiquibonita suave,-7.2403,-78.20637,Papa
10858,Chinvina colorada,-7.2403,-78.20637,Papa
10859,Revolución,-7.2403,-78.20637,Papa
10860,Chinvina oque,-7.2403,-78.20637,Papa
10861,Reyna blanca,-7.2403,-78.20637,Papa
10862,Reyna negra,-7.2403,-78.20637,Papa
10863,Chiquibonita áspera,-7.2403,-78.20637,Papa
10864,Riñona,-7.2403,-78.20637,Papa
10865,Rodilla de vieja,-7.2403,-78.20637,Papa
10866,Rodilluda,-7.2403,-78.20637,Papa
10867,Chiquibonita,-7.2403,-78.20637,Papa
10869,Renacimiento,-7.2403,-78.20637,Papa
10871,Atahualpa 2,-7.2403,-78.20637,Papa
10873,Anacuda,-7.2403,-78.20637,Papa
10879,Atahualpa 1,-7.2403,-78.20637,Papa
10883,Amarilis,-7.2403,-78.20637,Papa
10884,Amarilla,-7.2403,-78.20637,Papa
10889,Amarilla del centro,-7.2403,-78.20637,Papa
10891,Amarilla suave,-7.2403,-78.20637,Papa
10892,Aliso maguay,-7.2403,-78.20637,Papa
10899,Amarilla manzana,-7.2403,-78.20637,Papa
10902,Chobolonga blanca,-7.30701,-78.11363,Papa
10903,Chobolonga amarilla,-7.30701,-78.11363,Papa
10905,Chobolonga,-7.30701,-78.11363,Papa
10907,Puñetera,-7.30701,-78.11363,Papa
10909,Raizuda colorada,-7.30701,-78.11363,Papa
10910,Puñeta roja,-7.30701,-78.11363,Papa
10911,Puñeta jovera,-7.30701,-78.11363,Papa
10914,Chobolomga colorada,-7.30701,-78.11363,Papa
10933,Rellena negra,-7.30701,-78.11363,Papa
10935,Chiquibonita larga,-7.30701,-78.11363,Papa
10941,Chiquibonita bolonga,-7.30701,-78.11363,Papa
10942,Reina,-7.30701,-78.11363,Papa
10943,Rellena,-7.30701,-78.11363,Papa
10945,Rellena colorada,-7.30701,-78.11363,Papa
10947,Rellena roja,-7.30701,-78.11363,Papa
10949,Renacimiento,-7.30701,-78.11363,Papa
10950,Chiquibonita barbilla,-7.30701,-78.11363,Papa
10951,Renacimiento antigua,-7.30701,-78.11363,Papa
10952,Renacimiento blanco,-7.30701,-78.11363,Papa
10954,Revolución,-7.30701,-78.11363,Papa
10956,Reyna,-7.30701,-78.11363,Papa
10957,Rellena amarilla,-7.30701,-78.11363,Papa
10964,Puñeta colorada,-7.30701,-78.11363,Papa
11033,Chocolata morada,-7.30701,-78.11363,Papa
11034,Chocolata,-7.30701,-78.11363,Papa
11041,Cholanday,-7.30701,-78.11363,Papa
11043,Rodilla de vieja,-7.30701,-78.11363,Papa
11050,Puñeta,-7.30701,-78.11363,Papa
11052,Chucatera,-7.30701,-78.11363,Papa
11053,Puñeta amarilla,-7.30701,-78.11363,Papa
11070,Cholapera oque,-7.30701,-78.11363,Papa
11071,Cholapera centro amarillo,-7.30701,-78.11363,Papa
11072,Cholapera,-7.30701,-78.11363,Papa
11085,Durazna colorada,-7.30701,-78.11363,Papa
11087,Chauchilla,-7.30701,-78.11363,Papa
11088,Droga colorada ojo blanco,-7.30701,-78.11363,Papa
11089,Shanguda,-7.30701,-78.11363,Papa
11090,Conda mani,-7.30701,-78.11363,Papa
11091,Shangula colorada,-7.30701,-78.11363,Papa
11094,Chaucha sangre de cristo,-7.30701,-78.11363,Papa
11097,Riñonera,-7.30701,-78.11363,Papa
11100,Sapa negra llushpe,-7.30701,-78.11363,Papa
11101,Sapa varbilla,-7.30701,-78.11363,Papa
11102,Sapo macho,-7.30701,-78.11363,Papa
11106,Mora centro amarillo,-7.30701,-78.11363,Papa
11108,Chicharra,-7.30701,-78.11363,Papa
11110,Mora,-7.30701,-78.11363,Papa
11111,Durazna,-7.30701,-78.11363,Papa
11114,Sentada,-7.30701,-78.11363,Papa
11116,Molinera,-7.30701,-78.11363,Papa
11119,Droga,-7.30701,-78.11363,Papa
11122,Mora barvilla,-7.30701,-78.11363,Papa
11126,Chaucha negra ojosa,-7.30701,-78.11363,Papa
11135,Shipiva negra,-7.30701,-78.11363,Papa
11144,Chaucha jovera,-7.30701,-78.11363,Papa
11145,Chaucha negra,-7.30701,-78.11363,Papa
11146,Shatuca negra,-7.30701,-78.11363,Papa
11150,Chaucha poropora,-7.30701,-78.11363,Papa
11154,Shatuca,-7.30701,-78.11363,Papa
11155,Shatuca blanca,-7.30701,-78.11363,Papa
11159,Chaucha oque,-7.30701,-78.11363,Papa
11164,Shingula,-7.30701,-78.11363,Papa
11166,Shipiva colorada,-7.30701,-78.11363,Papa
11167,Shipiva morada,-7.30701,-78.11363,Papa
11168,Sapa llushpe negra,-7.30701,-78.11363,Papa
11169,Shatuca cabretilla,-7.30701,-78.11363,Papa
11173,Chinvina chica,-7.30701,-78.11363,Papa
11178,Chinvina blanca,-7.30701,-78.11363,Papa
11180,Sapa negra,-7.30701,-78.11363,Papa
11182,Chinvina colorada,-7.30701,-78.11363,Papa
11188,Chinvina barbilla,-7.30701,-78.11363,Papa
11195,Reyna negra,-7.30701,-78.11363,Papa
11196,Chiquibonita,-7.30701,-78.11363,Papa
11198,Riñona,-7.30701,-78.11363,Papa
11199,Riñona negra,-7.30701,-78.11363,Papa
11201,Riñonera negra,-7.30701,-78.11363,Papa
11204,Chinvina oque,-7.30701,-78.11363,Papa
11209,Rojo ojo blanco,-7.30701,-78.11363,Papa
11213,Chinvina ojo morado,-7.30701,-78.11363,Papa
11214,Chinvina morada,-7.30701,-78.11363,Papa
11216,Rodilluda,-7.30701,-78.11363,Papa
11217,Mora centro blanco,-7.30701,-78.11363,Papa
11219,Samba señora,-7.30701,-78.11363,Papa
11220,Mora ojosa,-7.30701,-78.11363,Papa
11221,Mora ojo blanco,-7.30701,-78.11363,Papa
11222,Mora llushpe,-7.30701,-78.11363,Papa
11225,Mora centro morado,-7.30701,-78.11363,Papa
11227,Mora raizuda,-7.30701,-78.11363,Papa
11229,Salta mate,-7.30701,-78.11363,Papa
11231,Chicharrona negra,-7.30701,-78.11363,Papa
11233,Sapa barbilla suave,-7.30701,-78.11363,Papa
11234,Sapa blanca,-7.30701,-78.11363,Papa
11235,Chicharrona,-7.30701,-78.11363,Papa
11236,Sapa blanca ojosa,-7.30701,-78.11363,Papa
11237,Sapa cashga,-7.30701,-78.11363,Papa
11238,Sapa llushpe,-7.30701,-78.11363,Papa
11239,Reyna colorada,-7.30701,-78.11363,Papa
11241,Chimbina blanca,-7.30701,-78.11363,Papa
11244,Chimvina negra,-7.30701,-78.11363,Papa
11248,Morada ojosa,-7.30701,-78.11363,Papa
11249,Chimbina colorada,-7.30701,-78.11363,Papa
11252,Chimbina chaucha amarilla,-7.30701,-78.11363,Papa
11255,Chimbina amarilla,-7.30701,-78.11363,Papa
11256,Chimbina,-7.30701,-78.11363,Papa
11258,Morada alargada,-7.30701,-78.11363,Papa
11264,Morada gradosa,-7.30701,-78.11363,Papa
11267,Amarilla bolonga,-7.30701,-78.11363,Papa
11296,Oque,-7.30701,-78.11363,Papa
11326,Pallasquina,-7.30701,-78.11363,Papa
11327,Pallasquina negra,-7.30701,-78.11363,Papa
11339,Amarilla del centro,-7.30701,-78.11363,Papa
11369,Amarilis,-7.30701,-78.11363,Papa
11380,Ojo de buey,-7.30701,-78.11363,Papa
11383,Conda colorada,-7.30701,-78.11363,Papa
11384,Nudillana,-7.30701,-78.11363,Papa
11386,Conda blanca,-7.30701,-78.11363,Papa
11388,Conda negra,-7.30701,-78.11363,Papa
11389,Conda barvilla,-7.30701,-78.11363,Papa
11390,Conda amarilla,-7.30701,-78.11363,Papa
11393,Ñato,-7.30701,-78.11363,Papa
11402,Almidona,-7.30701,-78.11363,Papa
11407,Conda,-7.30701,-78.11363,Papa
11427,Ojo azul,-7.30701,-78.11363,Papa
11444,Amarilla,-7.30701,-78.11363,Papa
11453,Clavelilla jovera,-7.30701,-78.11363,Papa
11454,Pinpina,-7.30701,-78.11363,Papa
11463,Piña lluncho,-7.30701,-78.11363,Papa
11464,Clavelilla jovera barbilla,-7.30701,-78.11363,Papa
11466,Clavelilla gradosa,-7.30701,-78.11363,Papa
11467,Piña,-7.30701,-78.11363,Papa
11468,Clavelilla colorada,-7.30701,-78.11363,Papa
11470,Clavelilla blanca,-7.30701,-78.11363,Papa
11472,Piña colorada,-7.30701,-78.11363,Papa
11473,Clavelilla amarilla,-7.30701,-78.11363,Papa
11477,Clavelilla roja,-7.30701,-78.11363,Papa
11478,Clavelilla pinta,-7.30701,-78.11363,Papa
11479,Clavelilla oque,-7.30701,-78.11363,Papa
11498,Piña morada,-7.30701,-78.11363,Papa
11501,Curadilla centro morado,-7.30701,-78.11363,Papa
11502,Curadilla colorada,-7.30701,-78.11363,Papa
11503,Curadilla negra,-7.30701,-78.11363,Papa
11504,Canela,-7.30701,-78.11363,Papa
11507,Muro huayro,-7.30701,-78.11363,Papa
11508,Muro calzón,-7.30701,-78.11363,Papa
11509,Muñeca,-7.30701,-78.11363,Papa
11510,Piña gradosa,-7.30701,-78.11363,Papa
11512,Poropora morada,-7.30701,-78.11363,Papa
11517,Mulla suave,-7.30701,-78.11363,Papa
11518,Mulla centro blanco,-7.30701,-78.11363,Papa
11519,Chupatillapa,-7.30701,-78.11363,Papa
11524,Piña negra,-7.30701,-78.11363,Papa
11525,Clavelilla,-7.30701,-78.11363,Papa
11526, Asogada,-7.30701,-78.11363,Papa
11527,Alisomaguay rosada,-7.30701,-78.11363,Papa
11528,Cujibambina,-7.30701,-78.11363,Papa
11533,Curadilla blanca,-7.30701,-78.11363,Papa
11534,Platanera,-7.30701,-78.11363,Papa
11535,Curadilla,-7.30701,-78.11363,Papa
11540,Poropora,-7.30701,-78.11363,Papa
11541,Poropora blanca,-7.30701,-78.11363,Papa
11542,Poropora blanca común,-7.30701,-78.11363,Papa
11543,Poropora chaucha,-7.30701,-78.11363,Papa
11544,Poropora colorada,-7.30701,-78.11363,Papa
11549,Negra larga,-7.30701,-78.11363,Papa
11550,Panera,-7.30701,-78.11363,Papa
11551,Cori,-7.30701,-78.11363,Papa
11555,Negra cresta blanca,-7.30701,-78.11363,Papa
11557,Picushua,-7.30701,-78.11363,Papa
11559,Negra ojo blanco,-7.30701,-78.11363,Papa
11562,Papa reina,-7.30701,-78.11363,Papa
11569,Papa camarona,-7.30701,-78.11363,Papa
11573,Negra pinta,-7.30701,-78.11363,Papa
11586,Negra ojosa,-7.30701,-78.11363,Papa
11597,Perricholi,-7.30701,-78.11363,Papa
11598,Naranja pintas blancas,-7.30701,-78.11363,Papa
11599,Perrita,-7.30701,-78.11363,Papa
11600,Perrita jovera,-7.30701,-78.11363,Papa
11601,Peruana,-7.30701,-78.11363,Papa
11603,Naranja centro blanco,-7.30701,-78.11363,Papa
11604,Perra colorada,-7.30701,-78.11363,Papa
11605,Allaconada,-7.30701,-78.11363,Papa
11606,Perra,-7.30701,-78.11363,Papa
11607,Peruanita,-7.30701,-78.11363,Papa
11608,Naranja,-7.30701,-78.11363,Papa
11609,Colegiala,-7.30701,-78.11363,Papa
11610,Amarilla pinta roja,-7.30701,-78.11363,Papa
11611,Allaca hualle,-7.30701,-78.11363,Papa
11615,Crespa ojosa,-7.30701,-78.11363,Papa
11616,Negra sentada,-7.30701,-78.11363,Papa
11617,Peruana ojosa,-7.30701,-78.11363,Papa
11618,Negra,-7.30701,-78.11363,Papa
11621,Pata de huitre amarilla,-7.30701,-78.11363,Papa
11623,Pata de witre,-7.30701,-78.11363,Papa
11624,Colorada centro morado,-7.30701,-78.11363,Papa
11626,Colorada bolonga,-7.30701,-78.11363,Papa
11627,Colorada barbilla,-7.30701,-78.11363,Papa
11628,Perra colorada ojo blanco,-7.30701,-78.11363,Papa
11630,Pashulera,-7.30701,-78.11363,Papa
11631,Nativicha,-7.30701,-78.11363,Papa
11632,Colorada antigua,-7.30701,-78.11363,Papa
11633,Pellonera,-7.30701,-78.11363,Papa
11637,Nariz de oso,-7.30701,-78.11363,Papa
11644,Calabaza roja,-7.30701,-78.11363,Papa
11645,La bella,-7.30701,-78.11363,Papa
11646,La almidonna,-7.30701,-78.11363,Papa
11647,Calabaza,-7.30701,-78.11363,Papa
11653,Cajabambina tiñe,-7.30701,-78.11363,Papa
11661,Huayro varbilla,-7.30701,-78.11363,Papa
11678,Caga de gato,-7.30701,-78.11363,Papa
11679,Jovera crespa centro blanco,-7.30701,-78.11363,Papa
11680,Jovera,-7.30701,-78.11363,Papa
11684,Cacho de buey,-7.30701,-78.11363,Papa
11686,Jovera ojosa,-7.30701,-78.11363,Papa
11696,Camarona,-7.30701,-78.11363,Papa
11699,Huayta,-7.30701,-78.11363,Papa
11706,Cachorilla,-7.30701,-78.11363,Papa
11712,Junquilla,-7.30701,-78.11363,Papa
11713,Limeña,-7.30701,-78.11363,Papa
11716,Limonera mulata,-7.30701,-78.11363,Papa
11721,Limeña colorada,-7.30701,-78.11363,Papa
11729,Limeña oque,-7.30701,-78.11363,Papa
11730,Canastilla oque,-7.30701,-78.11363,Papa
11731,Guanjilla,-7.30701,-78.11363,Papa
11733,Llanqueja,-7.30701,-78.11363,Papa
11736,Canastilla roja,-7.30701,-78.11363,Papa
11737,Llaconera,-7.30701,-78.11363,Papa
11738,Gentila,-7.30701,-78.11363,Papa
11740,Canastilla morada,-7.30701,-78.11363,Papa
11741,Canastilla jovera,-7.30701,-78.11363,Papa
11742,Canastilla colorada,-7.30701,-78.11363,Papa
11743,Canastilla blanca,-7.30701,-78.11363,Papa
11744,Canastilla amarilla,-7.30701,-78.11363,Papa
11745,Canastilla,-7.30701,-78.11363,Papa
11747,Canastilla palquia,-7.30701,-78.11363,Papa
11750,Zoonarca,-7.30701,-78.11363,Papa
11752,Lengua de vaca,-7.30701,-78.11363,Papa
11755,Camotera,-7.30701,-78.11363,Papa
11756,Huayro centro morado,-7.30701,-78.11363,Papa
11757,Lengua de venado,-7.30701,-78.11363,Papa
11770,Liberteña barbilla,-7.30701,-78.11363,Papa
11772,Liberteña,-7.30701,-78.11363,Papa
11773,Zorrilla,-7.30701,-78.11363,Papa
11776,Huayro,-7.30701,-78.11363,Papa
11777,Zuela rosada,-7.30701,-78.11363,Papa
11779,Camotera roja,-7.30701,-78.11363,Papa
11781,Camotera jovera,-7.30701,-78.11363,Papa
11782,Camotera colorada,-7.30701,-78.11363,Papa
11785,Blanca llushpe,-7.30701,-78.11363,Papa
11792,Zapa blanca huancaina,-7.30701,-78.11363,Papa
11795,Jaboncilla blanca,-7.30701,-78.11363,Papa
11796,Jaboncilla,-7.30701,-78.11363,Papa
11800,Zapa cashga,-7.30701,-78.11363,Papa
11803,Anacuda ojosa,-7.30701,-78.11363,Papa
11812,Blanca cinta morada,-7.30701,-78.11363,Papa
11832,Zamba señora,-7.30701,-78.11363,Papa
11853,Huicapa,-7.30701,-78.11363,Papa
11856,Huevo de toro,-7.30701,-78.11363,Papa
11860,Huevo de perdiz,-7.30701,-78.11363,Papa
11862,Shangula,-7.30701,-78.11363,Papa
11865,Bijuquilla,-7.30701,-78.11363,Papa
11881,Bella,-7.30701,-78.11363,Papa
11883,Bella roja,-7.30701,-78.11363,Papa
11904,Anacuda negra,-7.30701,-78.11363,Papa
11910,Zarca,-7.30701,-78.11363,Papa
11911,Cabeza de carnero,-7.30701,-78.11363,Papa
11914,Huevo de toro colorado,-7.30701,-78.11363,Papa
11920,Anacuda,-7.30701,-78.11363,Papa
11921,Blanca barbilla,-7.30701,-78.11363,Papa
11922,Yungay,-7.30701,-78.11363,Papa
11929,Tomatilla,-7.30701,-78.11363,Papa
11934,Centro amarillo,-7.30701,-78.11363,Papa
11937,Chacasina,-7.30701,-78.11363,Papa
11942,Huachapa,-7.30701,-78.11363,Papa
11944,Tiñe morado,-7.30701,-78.11363,Papa
11946,Templina,-7.30701,-78.11363,Papa
11950,Tiñe,-7.30701,-78.11363,Papa
11955,Tomasa,-7.30701,-78.11363,Papa
11957,Milagroza,-7.30701,-78.11363,Papa
11959,Bandina,-7.30701,-78.11363,Papa
11968,Huicapa negra larga,-7.30701,-78.11363,Papa
11970,Atahualpa 2,-7.30701,-78.11363,Papa
11971,Cebadilla,-7.30701,-78.11363,Papa
11976,Cashga,-7.30701,-78.11363,Papa
11983,Trola de toro,-7.30701,-78.11363,Papa
11984,Centada,-7.30701,-78.11363,Papa
11991,Huagalina,-7.30701,-78.11363,Papa
11995,Barbilla,-7.30701,-78.11363,Papa
11996,Trompa de toro,-7.30701,-78.11363,Papa
11997,Chaucha bolonga,-7.30701,-78.11363,Papa
12000,Chaucha colorada,-7.30701,-78.11363,Papa
12001,Sonarca,-7.30701,-78.11363,Papa
12002,Sopa negra,-7.30701,-78.11363,Papa
12004,Fageada alargada,-7.30701,-78.11363,Papa
12009,Chaucha blanca,-7.30701,-78.11363,Papa
12012,Charabula,-7.30701,-78.11363,Papa
12013,Chaucha chinvina,-7.30701,-78.11363,Papa
12025,Sogoconda,-7.30701,-78.11363,Papa
12026,Sogoconda colorada,-7.30701,-78.11363,Papa
12027,Sogoconda jovera,-7.30701,-78.11363,Papa
12028,Sogoconda morada,-7.30701,-78.11363,Papa
12029,Sogoconda negra,-7.30701,-78.11363,Papa
12032,Huicapa centro morado,-7.30701,-78.11363,Papa
12033,Tarmeña costeña,-7.30701,-78.11363,Papa
12034,Tarmeño castaño,-7.30701,-78.11363,Papa
12036,Blanca ojo rosado,-7.30701,-78.11363,Papa
12041,Chaucha,-7.30701,-78.11363,Papa
12044,Flor blanca,-7.30701,-78.11363,Papa
12047,Blanca ojosa,-7.30701,-78.11363,Papa
12048,Barbilla blanca,-7.30701,-78.11363,Papa
12052,Fageada pinta azul,-7.30701,-78.11363,Papa
12056,Tarmeña chica,-7.30701,-78.11363,Papa
12057,Chaucha alargada,-7.30701,-78.11363,Papa
12058,Blanca ojo morado,-7.30701,-78.11363,Papa
12060,Fajeada,-7.30701,-78.11363,Papa
12064,Tarmeña,-7.30701,-78.11363,Papa
12065,Atahualpa 1,-7.30701,-78.11363,Papa
12066,Chaucha amarilla,-7.30701,-78.11363,Papa
12067,Canilla de huitre,-7.30701,-78.11363,Papa
12068,Maga ojo morado,-7.30701,-78.11363,Papa
12071,Maguay,-7.30701,-78.11363,Papa
12076,Maguaya,-7.30701,-78.11363,Papa
12077,Cangalla,-7.30701,-78.11363,Papa
12081,Maga oque,-7.30701,-78.11363,Papa
12099,Hoja de lima,-7.30701,-78.11363,Papa
12112,Luren,-7.30701,-78.11363,Papa
12113,Lombriz,-7.30701,-78.11363,Papa
12114,Lloctalapera,-7.30701,-78.11363,Papa
12115,Llena costal,-7.30701,-78.11363,Papa
12116,Anteada,-7.30701,-78.11363,Papa
12123,Maga morada,-7.30701,-78.11363,Papa
12124,Maga jovera,-7.30701,-78.11363,Papa
12125,Canela morada,-7.30701,-78.11363,Papa
12126,Maga colorada,-7.30701,-78.11363,Papa
12127,Canela colorada,-7.30701,-78.11363,Papa
12129,Maga,-7.30701,-78.11363,Papa
12133,Canchan,-7.30701,-78.11363,Papa
12136,Luren mejorada,-7.30701,-78.11363,Papa
12137,Luren centro blanco,-7.30701,-78.11363,Papa
12138,Maga blanca,-7.30701,-78.11363,Papa
12139,Huanca chica,-7.30701,-78.11363,Papa
12142,Manzana pinta blanca,-7.30701,-78.11363,Papa
12145,Manzana blanca,-7.30701,-78.11363,Papa
12147,Caramelo,-7.30701,-78.11363,Papa
12148,Manzanera,-7.30701,-78.11363,Papa
12150,Manzana,-7.30701,-78.11363,Papa
12156,Asentada,-7.30701,-78.11363,Papa
12162,Cashapa crespa,-7.30701,-78.11363,Papa
12163,Manzana puñeta,-7.30701,-78.11363,Papa
12164,Mariva,-7.30701,-78.11363,Papa
12165,Huicapa roja,-7.30701,-78.11363,Papa
12167,María huanca,-7.30701,-78.11363,Papa
12168,Margarita negra,-7.30701,-78.11363,Papa
12170,Huamachuquina,-7.30701,-78.11363,Papa
12174,Blanca suave,-7.30701,-78.11363,Papa
12175,Manguillo,-7.30701,-78.11363,Papa
12177,Huancaina,-7.30701,-78.11363,Papa
12180,Blanca paltiza,-7.30701,-78.11363,Papa
12182,Blanca plana,-7.30701,-78.11363,Papa
12183,Mala mujer,-7.30701,-78.11363,Papa
12186,Blanca renacimiento,-7.30701,-78.11363,Papa
12197,Huanca de morado,-7.30701,-78.11363,Papa
12207,Moro rumbus,-13.37634,-71.81904,Papa
12208,Oq'e suyt'u,-13.37634,-71.81904,Papa
12210,Alq'a imilla,-13.37634,-71.81904,Papa
12211,Mullu wink'u,-13.37634,-71.81904,Papa
12215,P'alta huayruro,-13.37634,-71.81904,Papa
12216,Charka,-13.37634,-71.81904,Papa
12219,Peruanita,-13.37634,-71.81904,Papa
12221,Araqpapa,-13.37634,-71.81904,Papa
12222,Huayro,-13.37634,-71.81904,Papa
12225,K'uchiaq'a,-13.37634,-71.81904,Papa
12226,K'uchi sullu,-13.37634,-71.81904,Papa
12228,Paq'ocha senq'a,-13.37634,-71.81904,Papa
12232,Sane,-13.37634,-71.81904,Papa
12234,Q'ompis,-13.37634,-71.81904,Papa
12237,Puka bole,-13.37634,-71.81904,Papa
12239,Puka charka,-13.37634,-71.81904,Papa
12240,Q'ello puywan,-13.37634,-71.81904,Papa
12242,Puka sawayseray,-13.37634,-71.81904,Papa
12243,Puka chillkas,-13.37634,-71.81904,Papa
12246,Puka huayro,-13.37634,-71.81904,Papa
12247,Soq'o phuru,-13.37634,-71.81904,Papa
12248,Puka chakillo,-13.37634,-71.81904,Papa
12249,T'alaq'o,-13.37634,-71.81904,Papa
12250,Q'ello chimaku,-13.37634,-71.81904,Papa
12251,Sunchu ruki,-13.37634,-71.81904,Papa
12252,Yana k'usi,-13.37634,-71.81904,Papa
12253,Yana choqllos,-13.37634,-71.81904,Papa
12254,Puka jamachi,-13.37634,-71.81904,Papa
12256,Yana rombus,-13.37634,-71.81904,Papa
12262,Gopbercindo,-13.37634,-71.81904,Papa
12266,Comercindo,-13.37634,-71.81904,Papa
12269,Canchan,-13.37634,-71.81904,Papa
12273,Perricholi,-13.37634,-71.81904,Papa
12278,Maria huanca,-13.37634,-71.81904,Papa
12297,Revolución,-13.37634,-71.81904,Papa
12302,Yungay,-13.37634,-71.81904,Papa
12303,Tomasa,-13.37634,-71.81904,Papa
12308,Kulli K'eta,-13.69127,-71.34666,Papa
12309,Moro q'olla,-13.69127,-71.34666,Papa
12310,Chimaku,-13.69127,-71.34666,Papa
12311,Jamachi,-13.69127,-71.34666,Papa
12312,K'ewillo,-13.69127,-71.34666,Papa
12313,K'uchiaq'a,-13.69127,-71.34666,Papa
12314,Orq'o,-13.69127,-71.34666,Papa
12315,Kuchillo pak'i,-13.69127,-71.34666,Papa
12316,Moro q'ollacha,-13.69127,-71.34666,Papa
