NOMBDEP,NOMBPROV,NOMBDIST,INVIERNO,MAYO,AGOSTO,OCTUBRE,MARZO,DICIEMBRE,ENERO,SETIEMBRE,VERANO,JUNIO,NOVIEMBRE,ABRIL,FEBRERO,ANUAL,JULIO,PRIMAVERA,OTOÑO
AREQUIPA,CASTILLA,ORCOPAMPA,15.510252036449923,15.033725912832962,15.579285041641821,16.51822223771681,13.537582493929854,15.13257656156715,13.729115664633323,15.89690256885101,13.436644626838548,15.185741646460857,16.615703551117328,14.463834576014616,13.031988743158843,14.961298547362576,14.972009276427427,16.132577634983218,14.881653841339327
AREQUIPA,CASTILLA,PAMPACOLCA,16.297282602452476,16.183733193213875,16.408662912103257,16.954843614906153,14.49034069438695,16.03070132086516,14.780056483103468,16.665698462641227,14.442433088714603,16.32543012337584,16.84704707110434,15.695192236083306,14.049696295729257,15.87613768627712,15.87689215569023,16.58624269645817,16.081826280589663
AREQUIPA,CASTILLA,TIPAN,21.677605272651462,21.79071386522612,21.864109145677734,22.040623773720018,21.450695949573134,21.75371615946592,21.40841728286555,21.97029221022838,21.299501269317744,21.511677708916277,22.023415445135353,22.039373223509447,21.050873228121937,21.67491680423472,21.128287096901374,21.93363604990208,21.774639283983458
AREQUIPA,CASTILLA,URACA,24.88567179233634,25.71106559986542,25.09149572719854,26.173186542709523,27.808455438259355,26.63039615203509,27.224685981856464,25.666113016274544,27.625749459765625,24.265587677735457,26.358450106653926,26.737242165870263,27.757225020206686,26.11610043076585,23.98603680880963,26.357892381976043,25.737136833388178
AREQUIPA,CASTILLA,UÑON,20.086348552847127,20.28942722971295,20.210624059935704,20.96913410983883,19.8937591368112,20.54625098270398,19.83429512592563,20.526491078485442,19.728836854285227,19.91223222363859,21.00949294183008,20.4514468897724,19.47303969032001,20.222737639419396,19.495792202260816,20.83667401520397,20.216952875834803
AREQUIPA,CASTILLA,VIRACO,14.418268016660154,14.385996382845649,14.502267166057983,15.404163786689145,12.64721125030423,14.534313148319566,13.08721019382264,14.863203011367686,12.5908755762302,14.553754666086885,15.467030995807857,13.885669063318064,12.07297342922564,14.093217116987697,13.889081649224059,15.141044236370737,14.257388860573739
AREQUIPA,CAYLLOMA,ACHOMA,15.70095734614691,15.349746848981626,15.835574843953285,16.715523872373556,14.033485931361293,15.678819826321131,14.214091520909468,16.246337993359507,13.989037131131946,15.157364477948482,16.644938853961175,14.891943144545195,13.707649196654703,15.271958792150716,14.861848803686316,16.430495122094985,15.138089117331432
AREQUIPA,CAYLLOMA,CABANACONDE,16.845392503155704,16.6849504486773,16.946478406460052,17.5412746230383,15.08166823161097,16.46066499768392,15.189730774901431,17.184641127416842,14.985546378926015,16.619679470720484,17.38746725371001,16.011801235976158,14.678498764049676,16.377960786964973,16.356466702356357,17.121438701741024,16.471604532525834
AREQUIPA,CAYLLOMA,CALLALLI,14.31882180447889,14.04485323846199,14.454907703424587,16.022874078789375,13.113561028151379,14.93359934523517,13.205972479135998,15.241609014332454,13.078926030881071,13.832161921098255,16.157622649059643,13.799729723765184,12.908723591419893,14.216292947525845,13.532911422520602,15.773122961550873,13.897539818452506
AREQUIPA,CAYLLOMA,CAYLLOMA,14.142174048138756,13.807364460582198,14.202856524130445,15.607326633230015,12.909083371113985,14.778019555066262,12.970626554836754,14.924046352266117,12.855385853437594,13.754343356780547,15.777351695267637,13.28854250725937,12.678441222064997,13.92457378338764,13.602134159240082,15.414828651970568,13.645035563598142
AREQUIPA,CAYLLOMA,CHIVAY,15.93697671242771,15.776105874741665,16.012946373191,17.40189930363436,14.423904295181282,16.128150252704316,14.345627084918071,16.537589694267936,14.30371527795085,15.335367021399417,17.42913910714109,15.435183696518237,14.14011704732174,15.700602359710663,15.189881607946695,16.95122167539755,15.520327520512055
AREQUIPA,CAYLLOMA,COPORAQUE,16.960027729716785,16.865069623535987,16.993524845268052,18.6360469564944,15.736777036447382,17.525591106445752,15.814782641504179,17.714582916498443,15.68045564059015,16.264398027527015,18.756339593710806,16.690295025450556,15.513718127910652,16.913518824203862,16.07485063726898,18.295270612880387,16.637238574858017
AREQUIPA,CAYLLOMA,HUAMBO,19.095208115568692,18.91388158381701,19.29454120354155,19.8774289242361,18.022348288284586,18.94540204359643,17.99386618302955,19.49003334749234,17.8798888482404,18.75770080923744,19.61375837013246,18.882582784637524,17.659064102177123,18.839191092959428,18.578230998619752,19.452193769311307,18.85176937568678
AREQUIPA,CAYLLOMA,HUANCA,16.960657381653395,16.964523816346617,17.060293398739336,18.043053967864534,16.252735598764485,17.454816302084417,16.365182199926256,17.438438858309997,16.196785950810543,16.660873372488492,18.01132713833759,16.962227300088003,15.975391717903273,16.984790011066885,16.318729092319163,17.82970674585019,16.87085167280566
AREQUIPA,CAYLLOMA,ICHUPAMPA,15.989441722140304,16.17807879899798,16.029484940650814,17.36491838567779,14.896623185779378,16.449802488922334,15.138516365955962,16.5964679323738,14.899058702698527,15.868145508143026,17.575241186939927,15.864206419939766,14.620064505124702,16.043205728575973,15.324600997734366,17.106934794785595,15.986124049238098
AREQUIPA,CAYLLOMA,LARI,14.67528434884721,14.680152175252983,14.775854170893734,15.83415434977762,12.97421969799604,14.627758400901953,13.240207220694202,15.155316047044021,12.959646786727332,14.631217314772146,15.997740656731876,13.994448536206509,12.6183960162647,14.348663099114498,14.154069785107335,15.513087318917064,14.48056040275997
AREQUIPA,CAYLLOMA,LLUTA,17.697856280908102,17.66737703568203,17.791240336648528,18.81054288888726,16.91490014753367,18.169043523445097,17.08706039831675,18.209987046435298,16.894473937207305,17.390941838244245,18.770759264110925,17.630349777137564,16.681286763107295,17.706517824187053,17.073960491998367,18.550712192861326,17.561095576660186
AREQUIPA,CAYLLOMA,MACA,15.813063070880647,15.602905003862107,15.985925216344242,16.72204041646555,13.811784465337292,15.451559256476527,14.053311819961225,16.244310940282574,13.762835659406074,15.581149979242678,16.642255771802596,14.93858119944747,13.417296618300464,15.307749280608611,15.26234508898447,16.295244796822452,15.38667119290457
AREQUIPA,CAYLLOMA,MADRIGAL,15.41127935909698,15.885301194346168,15.437415604190331,16.59448930290452,14.392647350934707,15.685332922248977,14.638755737840787,15.805312555225301,14.368265993482865,15.687814549909362,16.841143785386787,15.41287244817914,14.065912917861189,15.47778101124205,14.987199196972961,16.37588544700657,15.692163559101989
AREQUIPA,CAYLLOMA,MAJES,24.868205871974666,25.035103054676753,25.03044973398234,25.448044276755407,26.69404087804176,25.752368941548465,26.298685252869365,25.17960606445347,26.585444195683387,24.27336234904795,25.522821901165397,25.854392385594693,26.633067742967373,25.385750620980676,24.06929496960979,25.52526835555603,25.08391612975474
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,13.146215974189081,12.999948006885187,13.19949283376368,14.851768671529797,12.427056321072328,14.199996301082253,12.438607089754345,14.0654767033269,12.370562360116264,12.44844414439419,15.316831320896762,13.070541420432583,12.264598294501896,13.477969253182406,12.226765464369056,14.642276089010672,12.775600718027006
AREQUIPA,CAYLLOMA,SIBAYO,15.039760333182102,14.57955089807305,15.220966575651804,16.748448331769993,13.8379311534551,15.805394500517707,13.958033864887113,15.847493019044679,13.821034602807725,14.400490691031546,16.987816973339438,14.42032622210633,13.67237171777099,14.95059088382105,14.26901966894561,16.56920971615953,14.48182128564769
AREQUIPA,CAYLLOMA,TAPAY,14.741042187347341,14.736491120354492,14.757961003983098,15.9807790411609,13.157103884840264,14.827272545403826,13.355385601210463,15.325202755787569,13.116174996643702,14.663862146641732,16.141230912945197,14.064782488223623,12.851256388001362,14.528942983688458,14.252185327040685,15.703016953977613,14.535501825630426
AREQUIPA,CAYLLOMA,TISCO,14.644719818368616,13.99342371079427,14.902997925080665,16.043125549351487,13.146764130797331,15.080553449623373,13.238738428384496,15.322693563303497,13.117079875213484,13.783521795562944,16.26590181305396,13.633818960540019,12.957089204961786,14.364262887001274,13.605345801997888,15.714459199090815,13.78130492742972
AREQUIPA,CAYLLOMA,TUTI,14.888476325084474,14.69594165132406,14.962341679527487,16.558473402963017,13.626415378985566,15.553828025942439,13.766547079206685,15.573762967964205,13.607847514061373,14.471690324494634,16.862504434734575,14.274459880890655,13.392759162839951,14.82888017778379,14.143536503630925,16.275805171783727,14.49257824242414
AREQUIPA,CAYLLOMA,YANQUE,14.636148953812842,14.353568762191603,14.726642221037167,15.984155642804641,13.43659365535228,15.231758188899688,13.509194564447219,15.415972337091702,13.383804297578035,14.047528181264429,16.034359951899763,14.012083453947845,13.19326536825738,14.452774634278796,13.790400924968504,15.706548033744758,14.121412746219804
AREQUIPA,CONDESUYOS,ANDARAY,19.82955000527463,20.020146435763436,19.975088638941795,20.56368356812819,19.49829193920218,20.103074872570485,19.48343680846674,20.21005414923907,19.303748418407345,19.699913727066253,20.506747708892508,20.184660181966258,19.01991427530692,19.857656453758107,19.27560434962111,20.381283218938623,19.94593941580685
AREQUIPA,CONDESUYOS,CAYARANI,15.404338981050063,14.862157075834057,15.487249504707556,16.29768034678647,13.126741413732274,14.918793859886847,13.285559070285055,15.822959493387984,13.039050251732013,15.13351345119643,16.36258198351391,14.1153407834415,12.723745865107059,14.730350339530903,14.823080471680864,15.858413513911739,14.67203670699675
AREQUIPA,CONDESUYOS,CHICHAS,20.094517568688264,19.987640928839784,20.28026091987438,20.40551559285766,18.692241885463055,19.46077446109051,18.59362339956117,20.27057210770357,18.486503233215405,20.05048961534445,20.31784301529898,19.51460852619829,18.17791405350308,19.632303788222732,19.74353992261188,20.099643360016326,19.869760483922157
AREQUIPA,CONDESUYOS,CHUQUIBAMBA,20.833472342478778,21.062947686076622,20.95034759196095,21.623894141468252,21.369861671442106,21.540569197146556,21.16315632331948,21.241910249370406,21.21480260529836,20.586189924318994,21.665259377771516,21.625784616495586,21.157227038019567,21.26378218195954,20.358820033791385,21.573406538228483,21.034971931689903
AREQUIPA,CONDESUYOS,IRAY,20.371643321579107,20.594226601221248,20.515096448198946,21.13451944546796,20.36923375814735,20.856823716408176,20.280689049332278,20.933427093897166,20.239753684537682,20.039092851401875,21.13683068578073,20.850326108907343,20.055183786168328,20.511327553293796,19.709709861169767,21.059258390910635,20.484430010851405
AREQUIPA,CONDESUYOS,RIO GRANDE,24.55890863349167,25.208105679315768,24.77307116119863,25.531175838011947,26.064463205393878,25.681942672974653,25.718435987146982,25.074530607418172,25.86445700227239,24.377339868395854,25.649237467286056,25.963839456838233,25.798805228011492,25.313183409280384,24.0207647822865,25.61319620506893,25.191375476662454
AREQUIPA,CONDESUYOS,SALAMANCA,15.346201030271274,15.021482118055781,15.517154756361641,15.98224379320614,12.815487151376724,14.617361028979142,12.924412130952156,15.65330013828227,12.709035623040213,15.235532683752133,15.806075652911062,14.096619834174751,12.369209138737393,14.624357252655681,14.948575234853285,15.424594314481073,14.822231881031549
AREQUIPA,CONDESUYOS,YANAQUIHUA,21.81087482716984,22.11014276066243,21.964998059101802,22.47915465063905,21.82749332262165,22.210384235804984,21.757611016772163,22.140440186928075,21.662921176865417,21.72582487982478,22.497536572959728,22.321040744937136,21.396303382041957,21.970881261511078,21.31602514785819,22.414588314628794,22.054912430303546
AREQUIPA,ISLAY,COCACHACRA,22.277714866745626,23.657774546763427,22.332286870962694,23.89211433332886,26.69370216478661,25.717478232588086,26.55029926943698,23.00799494102388,26.771373624317253,22.004810457016678,24.979920010233258,25.22497432936459,27.024653637600487,24.262856613573888,21.641370089633075,24.99333204191044,23.68087336450195
AREQUIPA,ISLAY,DEAN VALDIVIA,22.119765958404116,24.57515848293101,22.043502926383912,24.22143866317882,29.128143938100994,27.643076287786855,29.178320734542318,22.457442931222435,29.3873913648327,22.71380316963086,25.890027448172567,27.205919648669934,29.72999777810875,25.666577092449355,21.90156254397933,25.87035356367573,24.80966799264698
AREQUIPA,ISLAY,ISLAY,24.17118324801012,25.203734011393784,24.208509852844735,25.593955733139197,28.069423645667836,26.613159096815682,27.495602659891237,24.44934746315015,27.90711048042655,24.011844674086678,26.295963353224515,26.614770122031512,28.191993485723774,26.04718680232847,23.53770443342407,26.30752186880199,25.33372163775799
AREQUIPA,ISLAY,MEJIA,22.281936117833343,24.697792159504885,22.19099357355267,24.413660607772883,28.71600381083235,26.86210420923384,28.521774475276583,22.773995849125136,28.74805403840842,22.770418406258642,25.73974997296102,26.782369574004512,28.840236078595673,25.014529622913006,22.03825678230486,25.765376964226036,24.75668219128374
AREQUIPA,ISLAY,MOLLENDO,24.27667691574531,24.977517643132714,24.383994470295242,25.583468472798018,27.88003294053578,26.387595804475957,27.6406331508872,24.714396363601214,27.849761125983125,24.012603535918522,26.080581644941887,26.355265668209555,27.944575311973086,25.882713578781708,23.632837524073185,26.102444606902072,25.104146654759376
AREQUIPA,ISLAY,PUNTA DE BOMBON,22.670382769247915,24.380554012227883,22.595818856718108,24.747930363879252,28.28511291676243,27.241629562879307,28.18813926204692,23.122699661134472,28.353408957882895,22.857649564555537,25.857330991879316,26.38193112080619,28.611816743639224,25.59579037703369,22.143869664021672,25.858056247497167,24.545074223342425
AREQUIPA,LA UNION,ALCA,16.907331606204377,16.42050532784215,17.023091318665934,17.56932947889981,14.478959788724103,16.120260163079376,14.575499116227093,17.205993097365035,14.413579203534374,16.685958822614364,17.253527265938168,15.554123173523918,14.125293497278332,16.15185084713651,16.468835939904782,16.907150110759048,16.24386998723965
AREQUIPA,LA UNION,CHARCANA,17.685227707526327,17.544401906120978,17.70943921908789,18.849186621136116,16.050030439940958,18.048375062215353,16.498923906499048,18.247358433551906,16.108371431374703,17.460313453534965,18.935221100017706,17.06179578022116,15.784970896879448,17.447617062446152,17.127206682882825,18.62594058439601,17.34100837579512
AREQUIPA,LA UNION,COTAHUASI,17.92522860111043,17.579383561013223,18.036435382385655,18.56971128195173,15.412845174243119,17.36401483742868,15.810576115137145,18.324776171589598,15.411512130712484,17.658718250022407,18.384549592017784,16.77863990523026,15.112407362687062,17.1488890502437,17.507598712580105,18.15923835981743,17.218763061381292
AREQUIPA,LA UNION,HUAYNACOTAS,15.442487111345647,15.193079394591088,15.516270244503067,16.45440802720287,13.13802807153989,15.091102784122935,13.357373158401776,15.831829670760957,13.143311007270182,15.422396311203938,16.559467519325093,14.307518043987995,12.90091291221081,14.93988637445219,15.042752849959072,15.983882639544507,15.00837303273071
AREQUIPA,LA UNION,PAMPAMARCA,16.175767820463076,15.820807624007509,16.23482102860285,17.094678129600727,13.798031686059353,15.903399820782983,14.148104128560139,16.5428680709543,13.807856134017252,16.083386295151968,17.145416203595623,14.952822076742018,13.535988281218778,15.5543271794855,15.693286720040884,16.737779291172473,15.552783806257567
AREQUIPA,LA UNION,PUYCA,14.877110517995344,14.519663200721594,14.961658780200931,15.710664111242087,12.428294309378511,14.318099377786183,12.61172458759303,15.263357315457615,12.397345415437265,14.784300003485574,15.771482281859516,13.604405190489022,12.147337053479445,14.222757363623105,14.395336084343732,15.242895955841888,14.330777585751491
AREQUIPA,LA UNION,QUECHUALLA,20.459225634555228,20.485437440055016,20.522759914388146,21.38937391884572,19.736065069378554,20.942424490548618,20.00995373510683,20.918261091925608,19.719409631783495,20.199923667446754,21.47772105172743,20.42806098995174,19.430080777016013,20.431794820461736,19.953538746915743,21.296610004936138,20.346575686899808
AREQUIPA,LA UNION,SAYLA,20.537767235622518,20.63922471946501,20.565085182029286,21.42059257105254,20.027813450049415,21.085638717995,20.259901859511466,21.005062951976388,20.008659666222748,20.25039394872241,21.57113377132089,20.526964082297315,19.754751988563005,20.585591959259887,19.986952621639933,21.365805068111555,20.482874806484602
AREQUIPA,LA UNION,TAURIA,20.132026178159084,20.317867233396296,20.1736237791975,21.074775582321493,19.759352396053234,20.69783087273803,19.884635421963576,20.60408727053953,19.701293416765825,19.962012907908427,21.17314067095443,20.2822147489777,19.45705844731284,20.255419381320653,19.64548400122542,20.986299202060493,20.18961014596052
AREQUIPA,LA UNION,TOMEPAMPA,17.33411778705157,16.774193880955345,17.516791457496293,18.12576569497479,14.83436041569088,16.61703068967997,15.023535440141364,17.951008482988986,14.822860831445652,17.034304213774703,17.967692382918077,16.250655598249907,14.590608270577466,16.561160643666188,16.841172368029323,17.57616167306236,16.612811279490245
AREQUIPA,LA UNION,TORO,19.54094079881069,19.51426083035605,19.66539955269884,20.144401970639997,18.26994602501979,19.35697071809723,18.357541111329496,19.85369680807737,18.16906915356591,19.37606018729437,20.042105269511804,19.139158977770375,17.849253239091116,19.227292829043087,19.110003001803566,19.84226689375567,19.342131781262843
AYACUCHO,CANGALLO,CANGALLO,19.87770416792456,19.953497880192366,19.850651301859763,21.490656871573023,19.11167377331876,20.680547134454162,19.63455408027819,20.464419808028442,19.3047434224649,19.557634189042414,22.09021410200678,19.465232066695492,19.132676041999932,20.11003776471863,19.263577996100086,21.34632818716149,19.650144853895814
AYACUCHO,CANGALLO,CHUSCHI,16.588025316436894,16.722029291384107,16.63479909581995,17.653100048360834,15.03761432653599,16.656260321396037,15.583915950782789,16.833340336166405,15.231835880632396,16.59420092515205,18.05323947660938,15.966625929279504,15.120366440341824,16.45358052664231,16.321113936107118,17.429689159197416,16.426579922541947
AYACUCHO,CANGALLO,LOS MOROCHUCOS,19.154903742138014,18.756213444749168,19.295342486472826,20.276604397303096,17.53213989819905,19.12973669024626,18.07480412684324,19.517572202782677,17.739783860923165,18.609211774166788,20.513059482539497,18.10345012445626,17.64433510528708,18.827434935280408,18.5031757735021,19.96846857739745,18.47205418032164
AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,18.50033918680341,18.302297829531543,18.60729440678959,19.82533522425852,17.215726995127053,18.838528872356218,17.84082817763934,19.020328821843172,17.487805405879577,18.06348363037747,20.125667242636617,17.810826407935025,17.337445875778897,18.347253635527785,17.81408070635646,19.707456481005178,18.02387151607361
AYACUCHO,CANGALLO,PARAS,15.088179222471277,15.270052760717727,15.131061049411416,15.854145408050409,13.515901266094035,14.83213899409901,13.843818121660055,15.305588152487859,13.618181753803782,15.097614016009967,16.078650754816483,14.468338877685566,13.486458481872749,14.827205913879393,14.818711919273905,15.589632651302031,14.969355082512456
AYACUCHO,CANGALLO,TOTOS,16.882277020402185,17.154108696781538,16.88861868745497,18.027839555361766,15.832779798752034,17.354611285067186,16.201223397266162,17.295446800190117,15.983604992181517,16.83227536501413,18.3987468059133,16.437327791478815,15.888082589388342,16.88532573400428,16.373486428620364,17.928328863166115,16.806617669488944
AYACUCHO,HUAMANGA,ACOCRO,18.42628976868773,18.30182714868637,18.637941342335523,19.25773818565061,16.652164485813387,18.428092812134356,17.294126488344812,18.62436480741401,16.969430978043896,18.21152444695464,19.62543391859733,17.536714284832172,16.84507834693138,18.04952936507464,17.999937971627478,19.191896456817208,17.945330665093923
AYACUCHO,HUAMANGA,ACOS VINCHOS,18.286844937545055,18.645791289248415,18.319653165981826,19.560199526142732,17.17253099736982,19.12702076535919,17.987367205579083,18.678154282143495,17.524899599515855,18.087173283624935,20.09183759887653,18.0176001690891,17.472750688107514,18.449135078009725,17.88137293552958,19.6288887901078,18.25017944311078
AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,24.000000000000004,24.000000000000004,24.000000000000004,25.908006110548033,23.254341063279604,24.638191176947497,24.000000000000004,24.000000000000004,23.58652104426605,24.000000000000004,26.0,24.000000000000004,22.74655126839917,24.000000000000004,23.367219791544436,25.89707605923533,24.000000000000004
AYACUCHO,HUAMANGA,AYACUCHO,22.99725434944002,23.27328341306497,23.074030020992197,24.07863989493853,21.708458870403824,23.45322383306372,22.203447437635113,23.537462658409115,21.84231643923425,22.490418818457226,24.45356179923435,22.825543417388484,21.665406124751943,22.992852319176567,22.109459615924678,23.967301044262015,22.918835691109106
AYACUCHO,HUAMANGA,CARMEN ALTO,21.639265832531773,21.83295455964287,21.723749964574687,22.79551402485809,19.921447226418607,22.069617877311824,20.489504771704,22.06169929263787,20.096893606632612,21.11558664664659,23.15278647536839,21.133991047772174,19.948629268684908,21.4494547919729,20.9691912755819,22.687879602646756,21.38151580124453
AYACUCHO,HUAMANGA,CHIARA,18.571319474268982,18.372931023995733,18.731346276637623,19.6198149105375,16.770136353989372,18.663323430771182,17.41324278909216,18.87521663286824,17.068470119112376,18.241152498352015,19.9583675108447,17.581967344318567,16.93015115679745,18.22246569576904,18.024956215982336,19.44119008712144,18.009824443891837
AYACUCHO,HUAMANGA,JESUS NAZARENO,23.993726022473012,23.999999999999996,23.999516627566006,25.023683594088297,23.108030949545817,24.491857029788836,23.66972991108865,24.004170687166884,23.27611842424567,23.53189016453018,25.74572267020929,23.940593177353648,22.871495809610877,23.996355012065436,22.944746393118074,25.06214074160605,23.93942105323918
AYACUCHO,HUAMANGA,OCROS,19.597223027675195,19.790277183219562,19.660771142948494,20.976977016687737,19.03284372160897,20.394748177038803,19.48303201355945,19.967589252595975,19.235855375117065,19.451388675393503,21.524035680350792,19.482840214929766,19.185744501179386,19.814012319100083,19.105653735457377,20.986292870128178,19.548547669243465
AYACUCHO,HUAMANGA,PACAYCASA,21.656811082906103,22.139269562127517,21.72329906627415,23.051556862876314,21.252150232365953,22.73394513771859,21.697619138121865,22.444934725234482,21.436593081726173,21.19398702593426,23.350677241484206,21.897189741881757,21.407587816885467,21.984772722470268,20.98651077622777,23.040880327700865,21.73249554072059
AYACUCHO,HUAMANGA,QUINUA,18.63373711346906,19.100271559451144,18.643118795015855,19.746480415818883,17.917672168196763,19.660855869258807,18.627125262893557,19.177775708217446,18.27928975496288,18.21087624812662,20.36137486627649,18.516544717207257,18.321425284046803,18.87661261447365,17.947776383779427,19.87210354391181,18.607509995418276
AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,21.423159452530005,21.577950991908146,21.574600757610536,22.399279740769472,19.78747109295758,21.29974311571777,20.18879818040535,21.71150346358606,19.987143330900956,21.219582116390903,22.664890618377385,21.025158787797483,19.970236739426788,21.252392445449974,20.969620586797312,22.036351627162613,21.30117076431834
AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,22.914287696786246,23.14827298394221,22.948651930216094,24.04411122022275,21.444310977500855,23.446565120069483,22.109973467784705,23.495188559270943,21.58922371434163,22.49350811595382,24.60380456525578,22.777314788981556,21.469621839537023,22.93152129024089,21.973868642392166,23.95943667754637,22.809628121929155
AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,22.15272625686543,22.26057949386871,22.384743852746464,22.93423639164376,20.539865923860432,21.667579906246463,20.852781092250076,22.46551475964962,20.740132234172215,22.036871884529177,23.095681748318135,21.63518569209667,20.848005966246156,21.85138932482303,21.528684295072456,22.65216656905239,21.969791685171657
AYACUCHO,HUAMANGA,SOCOS,19.234052365002754,19.1004666434173,19.339558889879772,20.395713562534805,17.213817389500875,19.217690125840118,17.765433418551883,19.512627248219875,17.41224923277728,18.921876686592743,20.655430661795286,18.25627036020816,17.295090262964187,18.878138060853075,18.764928752820488,20.098561269313674,18.79225714058098
AYACUCHO,HUAMANGA,TAMBILLO,21.654861999496504,21.951504298440067,21.69323964213786,22.66650500912096,20.509815351531618,22.129618998526897,21.039967359229987,22.101223991428032,20.695910228372917,21.334642710534794,23.096342860096936,21.519151992969043,20.55712002493146,21.67458045511689,21.044255848524916,22.60697353780329,21.60505798037008
AYACUCHO,HUAMANGA,VINCHOS,17.60026644340311,17.67164627417746,17.727963825410278,18.51869842938903,15.887580042423542,17.46848265638503,16.309278307312645,17.838118025948223,16.064897037931484,17.50957178398004,18.86996801642907,16.85267502843991,15.99973326122041,17.325550467187526,17.27287831136028,18.25970388160138,17.35167960906432
AYACUCHO,HUANCA SANCOS,CARAPO,17.96695844163845,18.012310743630316,17.959582260541197,19.45275771874141,16.857296366256342,18.408621229811615,17.364898770816787,18.5040097218998,16.989958992265485,17.7363179708282,19.79034368595587,17.5566268990107,16.797388473398243,17.96033511088037,17.49085863923468,19.251988335397296,17.77477379272019
AYACUCHO,HUANCA SANCOS,SACSAMARCA,17.182342814711575,16.94930171877403,17.247480385424954,18.52752490622669,15.361413392051755,17.174611689041928,15.842959331370041,17.573236628037908,15.467990205973893,16.93876781822452,18.770486520371115,16.208019986756376,15.327502898762896,16.909208915095988,16.82758260537112,18.16669554285198,16.712010855572213
AYACUCHO,HUANCA SANCOS,SANCOS,16.647266623903388,16.400205743587104,16.67086764562746,17.544406420642144,14.720412906706144,16.227182291081416,14.995359049306858,17.041084824349543,14.79592076173542,16.261409297253394,17.576232338190426,15.433372695204572,14.640749784763553,16.164050091951086,16.132515962291755,17.140122088164745,16.024600690363823
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,16.558565458017892,16.284500977332772,16.637929834725657,17.27150720955405,14.42302845976634,15.978886150799532,14.93827076569822,16.900255624628528,14.608172094533426,16.214189867417577,17.394631298061316,15.261763628177382,14.38736655769202,15.866063798315182,15.976637933381229,17.054987946939566,15.789753071445706
AYACUCHO,HUANTA,AYAHUANCO,17.919274860587436,18.86561174942485,17.90469633556078,18.903956167792508,17.766373479047846,18.5817330910316,18.07079116445649,18.01699842398633,17.878632016681877,18.31263267805294,19.38578748070724,18.40435013841355,17.80412540411553,18.327259877258964,17.837245202537684,18.956720451976295,18.523629152880584
AYACUCHO,HUANTA,CANAYRE,23.964967533463895,25.579146694638876,23.850872960447248,25.492547770462462,26.546493348793085,26.14553112720654,26.55283466911095,24.45276526070045,26.593498157583088,24.28621758015821,25.994389888505903,26.29643377634551,26.681162524502348,25.499407923331542,23.707295965731475,25.850852043556312,25.459445294317028
AYACUCHO,HUANTA,CHACA,17.3591583841281,17.286477879987903,17.524414978256086,17.76400448081151,15.415247823171823,16.96855896773459,15.976082348667864,17.354364466639634,15.640561254408503,17.201540134656728,18.31610406598222,16.415734740274072,15.544048280264667,16.919525632964454,17.154117507482,17.66126777778581,16.98327896614732
AYACUCHO,HUANTA,HUAMANGUILLA,17.64086680461389,17.936841716216247,17.704813769465922,18.62537018446243,16.508237910984704,18.398024785213433,17.170016398077163,18.03833700783693,16.838094235004238,17.312917197694116,19.19903048465084,17.121591180658676,16.874429946672777,17.669607527840572,17.065624693945225,18.715956082331026,17.41205875972207
AYACUCHO,HUANTA,HUANTA,18.279376504084606,18.567273584044386,18.361829903106415,19.22578262251782,17.13332098783259,18.730524544388015,17.64135097072366,18.60174420421439,17.35860438131862,18.109887803094107,19.74296651152777,17.937107510910657,17.317764675898772,18.31722206425571,17.873870535269898,19.209364383769294,18.24372307843608
AYACUCHO,HUANTA,IGUAIN,20.2168437143671,20.496137484486432,20.2804960631212,21.241230664919968,19.347141100363885,20.810289215928474,19.778177290752783,20.78832788996481,19.559483341749775,19.783623334428967,21.557431881693507,20.021065946241972,19.587955582394454,20.311291040701335,19.515550388392974,21.19341288488189,20.088086873450514
AYACUCHO,HUANTA,LLOCHEGUA,21.618465483910573,23.115696246685765,21.488962179356058,22.96751427985743,23.48325285101776,23.508414410937156,23.591972259085487,21.904930077693766,23.547353226834296,22.068949234457357,23.580024479016075,23.546160331260975,23.576508564590117,22.859992376121493,21.447754008613924,23.361458287309812,22.91263318770651
AYACUCHO,HUANTA,LURICOCHA,20.425892427101793,20.696804367759796,20.518162137577843,21.378895518896087,19.696234250760355,20.751806395299628,19.94072370900899,20.836532432361217,19.787292372573102,20.0983856858691,21.63521553005973,20.345632328684644,19.718424019030714,20.48469222185796,19.833686172229783,21.251785493653486,20.40172357958294
AYACUCHO,HUANTA,PUCACOLPA,19.068469137143875,20.182802261186275,19.008908375053693,20.180401708980426,19.63436514099863,20.128038700943414,19.96845533190461,19.23460504781815,19.759024299601368,19.47980375711305,20.702859889842433,20.091444393325748,19.675005107980873,19.7618524280585,18.943944193379988,20.341033852402344,19.9139526868651
