NOMBDEP,NOMBPROV,NOMBDIST,OTOÑO,MARZO,PRIMAVERA,JUNIO,NOVIEMBRE,INVIERNO,ABRIL,JULIO,AGOSTO,VERANO,FEBRERO,SETIEMBRE,ENERO,MAYO,ANUAL,DICIEMBRE,OCTUBRE
AREQUIPA,CAYLLOMA,ICHUPAMPA,36.03378444427362,92.9216258938188,89.92998172594446,2.5,27.809556842335024,30.803142725230575,34.74492819353687,4.9094766452152925,7.158365996537026,349.9840469653662,121.39429858903203,10.598661985074507,115.60239367385691,2.5,475.004435053775,57.42072564790708,9.85992655569695
AREQUIPA,CAYLLOMA,LARI,42.2847711486204,102.95357080452669,121.65124389367347,2.749976410011732,34.384145074245666,34.49100751140715,35.0,7.594034697020958,7.98855210382197,391.72217980854947,138.51188864395152,9.224994443027402,133.91269029341652,2.5461797168636484,574.8172566982944,80.44868746862905,15.251988541053105
AREQUIPA,CAYLLOMA,LLUTA,11.421832961592798,24.02767146839449,15.036293167288408,2.5,3.502086552670091,4.40446721916316,9.233478675467765,2.5,2.558834782480463,83.41832985671454,31.498352056553085,2.823444781900599,29.753550156361225,2.755769256520386,112.84517924929959,9.503650837606616,2.907571021332785
AREQUIPA,CAYLLOMA,MACA,56.87869921381567,90.99919065405324,68.33789101306394,3.1945886083576807,21.61383921585899,21.767912626869776,55.900404420453654,5.07030615451201,6.615255017432647,333.2514980321958,123.68219987113459,7.267539623924554,95.94330550118268,3.351072971809796,446.099243268768,37.40788609892729,8.784866960574178
AREQUIPA,CAYLLOMA,MADRIGAL,35.409580789378985,94.80776898200232,84.01019172686526,3.044908450085427,20.51980677524986,28.26617803465237,34.80502856721529,5.216784640966187,8.199275899841831,361.22168284536446,125.60563748140973,9.802499746248435,111.58059664662878,2.5,475.2767682534397,54.21230680383261,9.7831331561104
AREQUIPA,CAYLLOMA,MAJES,2.5,2.654896946275105,2.5034791149987705,2.5000000000000004,2.5,2.5,2.5,2.5000000000000004,2.5,5.773644736059391,2.7189514177995333,2.4999999999999996,2.8389523139224844,2.5000000000000004,9.506956967892027,2.5,2.5
AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,37.13908720284149,94.66031578626844,113.34141525201102,2.5,34.693332900573814,15.16333383108906,31.952872138093532,2.5,5.0421737310612595,357.3333605973567,120.2881430404384,6.160832816317676,122.6621418121236,3.606285629339161,505.6166733806101,63.94639436643461,15.539171094126587
AREQUIPA,CAYLLOMA,SIBAYO,54.998399470517825,117.67156952151659,147.585574082727,2.5,36.01534937084414,34.769357644643314,36.00183340393135,4.0336487349136485,7.642727024190785,408.49753851186495,155.35181697006047,10.894593299634746,166.60061910195586,6.510633407624072,645.0231064263464,92.22246466625936,32.44061902578853
AREQUIPA,CAYLLOMA,TAPAY,34.270619534995106,95.93588429217118,91.83405156406072,2.5,25.303103038553637,16.214074502702776,33.52281458208313,2.5,6.185144907530925,368.4029944048705,130.71128510411714,7.27993762931743,109.68628012720652,2.5,487.8933155666902,60.35515490561936,10.929468271345536
AREQUIPA,CAYLLOMA,TISCO,64.2705277956567,131.95582926299608,186.29716481743154,2.591908239940258,46.098266067016816,35.0,46.56867277025959,2.618569711370797,7.809899835570076,437.9946547892266,161.40953845540116,15.151271762425875,181.6626339658506,7.5,727.6361690227493,108.38597717144964,34.866344948109116
AREQUIPA,CAYLLOMA,TUTI,41.87808698577204,101.87351147535283,130.41892095646853,2.5,35.0,34.49276358000544,35.0,5.721868828397744,7.4904687855282,397.6601167144835,135.6904913213304,9.111277205785507,139.45543893928078,2.646831991147957,578.3418512362142,77.3777659089572,19.62859094733829
AREQUIPA,CAYLLOMA,YANQUE,31.125726413398183,76.24341696728641,73.71314469227039,2.5,22.64836988894557,12.515956015070529,24.54414547476094,2.5,4.248304152993531,283.3586443297358,100.76273040077916,5.17674156150955,99.11501676683385,2.5326365215796764,393.71321745140784,44.131857143182266,8.896305847848316
AREQUIPA,CONDESUYOS,ANDARAY,4.504912880494176,13.57285082649954,7.966810034829176,2.5,2.727576150879506,3.001688242741186,3.6498094300523363,2.5,2.5,49.21636327368428,19.895744220185673,2.527791928624337,18.3009499681053,2.5,61.76558727421096,5.922240881254867,2.6534971061402564
AREQUIPA,CONDESUYOS,CAYARANI,36.95242173990047,104.86085548801807,142.1803110783133,2.5,37.44416353456348,22.525841168592486,30.176344198843186,4.686051667831821,5.427347284322067,347.5391325052766,130.68851481519917,8.850337677004253,124.86876261230364,3.5307303092058966,554.1741867578993,81.80424081921824,22.41249457306967
AREQUIPA,CONDESUYOS,CHICHAS,7.396531860568018,30.752697887596202,16.19162735896975,2.5,2.928601521613326,3.8024313514136954,5.439266838638328,2.5,2.5,113.83871671949956,48.566959882491886,2.5903877186038184,38.280388446177255,2.4999999999999996,140.87623041238152,11.722761313051008,2.6256908662935627
AREQUIPA,CONDESUYOS,CHUQUIBAMBA,3.9669046822245915,11.968573544084917,5.5869018447432595,2.5,2.500151517587423,2.663389542516273,3.2923563756144585,2.5,2.5,37.57860355622417,14.173044271452689,2.529443421066677,13.633207708095203,2.5,48.49438072097462,4.4988872972202145,2.5
AREQUIPA,CONDESUYOS,IRAY,3.3198191921760682,11.590657077050382,4.389379516994773,2.5,2.5,2.5,2.8719970243528214,2.5,2.5,42.410070978270554,16.19197749286848,2.5,16.77481492279211,2.5,51.38939581951717,3.6446385711709977,2.5
AREQUIPA,CONDESUYOS,RIO GRANDE,2.4999999999999996,2.6808395200800765,2.5,2.5,2.5000000000000004,2.5,2.5,2.5,2.5,8.00689914151909,2.7058093358686675,2.4999999999999996,2.8290362786266643,2.4999999999999996,8.931751699930095,2.5,2.5
AREQUIPA,CONDESUYOS,SALAMANCA,35.67429155430409,68.37741939379228,62.29786706248953,2.4999999999999996,19.30915648876401,11.029681650118231,31.545948775242774,2.752585248095993,3.6406060053071982,274.9836574780759,121.15165077429351,3.0306717179614675,76.6424344132467,2.4999999999999996,387.56686401755394,35.50864768864555,9.91784029289029
AREQUIPA,CONDESUYOS,YANAQUIHUA,2.726025193273295,11.672474921012816,5.32104741034526,2.4999999999999996,2.5,2.576167358186944,2.5796517343326273,2.5,2.5,40.581054310527556,15.237874892116817,2.4999999999999996,14.685337647962728,2.5,46.50789886196425,4.181414016224105,2.4999999999999996
AREQUIPA,ISLAY,COCACHACRA,2.5235087687582984,2.6062387936547267,2.5012233828452586,2.5,2.5000000000000004,2.524145491299836,2.5,2.5000000000000004,2.4999999999999996,6.52865094897119,2.6800912587382397,2.5,2.898208379642869,2.4999999999999996,10.14154368556996,2.5,2.5
AREQUIPA,ISLAY,DEAN VALDIVIA,2.5,2.5,2.5000000000000004,2.5,2.5,2.5000000000000004,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.4999999999999996,2.5,2.4999999999999996
AREQUIPA,ISLAY,ISLAY,2.622669668921159,2.5,2.5,2.5,2.5000000000000004,2.717941128762133,2.5,2.5,2.518103954746598,7.545319520044583,2.837624330059949,2.4999999999999996,2.638816509612299,2.4999999999999996,12.241661662021858,2.4999999999999996,2.4999999999999996
AREQUIPA,ISLAY,MEJIA,2.5,2.5,2.4999999999999996,2.5,2.5,2.5000000000000004,2.5,2.5,2.5,2.4999999999999996,2.5,2.4999999999999996,2.5,2.5,2.5000000000000004,2.5,2.5
AREQUIPA,ISLAY,MOLLENDO,2.5077532615258917,2.5,2.5,2.5,2.500000000000001,2.5092103913307087,2.5,2.5,2.5000000000000004,6.0418713603503535,2.5000000000000004,2.5,2.5,2.4999999999999996,10.671422100747549,2.5,2.5
AREQUIPA,ISLAY,PUNTA DE BOMBON,2.5000000000000004,2.5000000000000004,2.5,2.5,2.5000000000000004,2.5,2.5,2.4999999999999996,2.4999999999999996,4.331958185083996,2.602947665289716,2.5,2.6623487584134473,2.5,5.497324994155266,2.5000000000000004,2.5
AREQUIPA,LA UNION,ALCA,35.0,121.47113550266215,97.60261198744799,2.5,31.551638720079005,15.356071732945223,34.949121308730554,2.5,6.888485708408554,417.1492480062159,165.89346736453638,6.4347377020828604,135.85777513712185,2.5,572.940762350729,63.57884744380906,11.43886825364904
AREQUIPA,LA UNION,CHARCANA,21.40972363623658,44.22531601406859,33.12469075839265,2.5,5.372761017504543,9.427772789467207,13.804747669646664,2.5,2.5,178.16399300401494,73.1271328796727,4.6736514965837825,54.06829340266469,2.5168792262254724,243.08528840787557,20.819787356993057,2.8294891422488946
AREQUIPA,LA UNION,COTAHUASI,28.040094791126922,73.73586714362364,43.04714424184787,2.5000000000000004,9.666797369915054,9.195343340288584,24.01241419729873,2.5000000000000004,2.988922824274751,298.68419037212624,124.62867346734718,2.5000000000000004,90.61009813175455,2.5000000000000004,390.54743051086626,35.04283691188353,6.137921281017183
AREQUIPA,LA UNION,HUAYNACOTAS,35.24274153088161,106.59470559739702,111.37541828402424,2.5,30.38023568529259,24.194320495588922,34.5047804151087,4.136781494517719,5.708994699642864,381.1850382948191,131.19667498817,10.130141385312053,116.50808591712189,2.957399686377684,507.5669814756538,68.11398206850821,17.673424689946028
AREQUIPA,LA UNION,PAMPAMARCA,33.356539132337936,84.37994554251205,76.15220386390858,2.5,23.96175651482908,15.884830861062369,31.663512994920342,2.5530168928749664,4.699589861514702,296.40215190678043,105.36037876684435,6.971131254089059,96.33627400868949,2.5,399.2859638198682,47.04617672593058,9.8814715969053
AREQUIPA,LA UNION,PUYCA,36.26376702685072,106.77630456728697,115.47022603618011,2.5,28.94739543756763,22.222728054479273,33.761821139961846,4.011143615213486,3.7230239380195194,373.8079383983258,126.57584139499804,9.317804964726482,118.28564648195247,3.2634004305384954,508.65784542596606,74.46816484782171,17.75210934490581
AREQUIPA,LA UNION,QUECHUALLA,10.272368506095562,32.78979504534908,18.508832096573144,2.5,2.861143249095024,6.262153848408449,7.859536984407706,2.5,2.5,108.66038506016166,44.61051826235847,2.512754650692322,35.142581869657086,2.5,141.9601409710683,11.295404307938943,2.5
AREQUIPA,LA UNION,SAYLA,7.464221231811753,30.657554485385234,12.227270164552072,2.5,2.5,2.747590929733444,5.475115247938597,2.5,2.5,91.82780430925251,35.499803045845056,2.5,32.5077569309448,2.5,112.70752258213105,9.29340161786281,2.5
AREQUIPA,LA UNION,TAURIA,3.8822330490705186,19.331905186250044,8.011603365715148,2.5,2.5,2.612823365360414,2.769963790917215,2.5,2.5,62.791595839549586,27.389545305563338,2.5,23.931713348239345,2.5,75.6234447562609,6.403663622999743,2.4999999999999996
AREQUIPA,LA UNION,TOMEPAMPA,32.551165369951754,95.44891233998685,74.63610181865378,2.5,19.693009263455636,12.01605305196367,27.39381914494341,2.5,5.470077400358548,373.9638274669552,147.0565191936899,3.438898330854486,109.87604694713741,2.5,468.4724289574257,48.013975909614174,8.54754964523805
AREQUIPA,LA UNION,TORO,11.288039186696324,33.397209353189844,18.823874129495973,2.5,3.8605408910541685,4.926804374429387,10.134244163033,2.5,2.5,124.32947922313096,50.60585789252855,2.5,39.909947497179836,2.5000000000000004,169.46105834266652,15.03093443099869,3.331706223557093
AYACUCHO,CANGALLO,CANGALLO,64.22935936473114,120.81889824600256,237.96232855473883,7.500000000000001,63.458490491373794,50.690077084101546,35.0,7.500000000000001,13.908758337886981,398.7821402058591,131.7455904254617,34.99506928284748,138.69634727274592,12.587009006719846,735.1491139384436,107.55933412138276,39.58457030799188
AYACUCHO,CANGALLO,CHUSCHI,63.461611452859835,110.22174659679003,210.44845459215858,7.5,61.71243184142524,47.4705073646216,36.71013872933249,8.264775520839146,16.8279541147689,393.0547543764336,129.8174466440298,33.426929557356246,133.37932546655378,15.410629575277234,685.0643636994383,99.86208611158473,35.002220267914566
AYACUCHO,CANGALLO,LOS MOROCHUCOS,64.75481461905616,100.66747187460473,235.62443769408702,7.500000000000001,64.52821759252001,49.87234651879772,35.0,7.500000000000001,15.330621667804394,399.99999999999994,116.79117436698415,35.0,137.89917868315317,11.842437482346723,645.549639343086,101.29270852720089,35.51044175037044
AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,57.71067292592694,101.23539624932614,210.81749773289786,7.5,60.231532308274225,35.09045999454655,35.0,7.5,12.955928113294947,385.3014406679732,117.6525318721222,34.096832599610245,131.11708600277177,12.192103357127705,643.2424760619543,100.05210750797252,35.0
AYACUCHO,CANGALLO,PARAS,72.3461676555865,121.11239114069636,203.3388618637572,6.643867978277359,52.94283966243005,45.71977178820843,54.427639367659275,7.039988947459981,15.178594246301216,388.14813720469454,134.26517372699826,30.38843782066014,127.26890579797964,13.795679626709465,700.4534608135335,97.94451377760628,36.23424938456762
AYACUCHO,CANGALLO,TOTOS,65.0,108.10997876286815,171.98706939423118,7.500000000000001,53.06784452493798,38.913084739674815,35.0,7.500000000000001,12.940235184250373,380.62461788452123,124.54130756088132,29.734368650251636,119.09667135362957,16.23838732389306,646.7095018470652,96.07612894473178,35.0
AYACUCHO,HUAMANGA,ACOCRO,65.31569766337935,132.95750813028394,256.6317736019129,8.366857390985867,81.68048188220705,64.83868441024909,35.530871038000065,11.59502761535417,16.98707360740935,429.893951448477,152.61940416644663,35.0,159.5655058845441,18.292690132473716,860.4073489833595,131.54567480877515,55.76257759019728
AYACUCHO,HUAMANGA,ACOS VINCHOS,73.39871876565002,128.15068173930706,278.73720873404443,9.68740758021133,72.3486164756213,64.42543206770648,37.111774621460846,9.640460038998501,16.93853482848195,428.19544204662105,148.92052043680434,35.0,145.89186322248938,28.107557121738655,842.8119199559711,128.00734449642948,64.43035610561135
AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,65.0,100.0,178.13216908158964,12.5,65.0,65.0,35.0,12.5,17.5,269.2893892759527,100.0,35.0,100.0,15.159696821308536,600.0,65.0,35.0
AYACUCHO,HUAMANGA,AYACUCHO,67.18528784232777,96.9710981561757,169.7381220458481,13.390315300497578,62.09476681944959,65.13808358290144,35.0,13.652072503794262,19.216057678314858,342.60870946313486,100.1105691544867,36.706704764214315,104.69311864849148,16.69632546727224,612.4873590990157,65.71271311655877,35.0
AYACUCHO,HUAMANGA,CARMEN ALTO,65.0,100.0,182.11303668838408,11.38918789082345,65.0,65.0,35.0,12.424909103737802,17.5,399.46854023497616,103.75098909817402,35.0,119.69873919815915,14.208044626060056,602.4250093550852,79.13235606373402,35.0
AYACUCHO,HUAMANGA,CHIARA,65.0,126.64291883611578,242.00476748844142,7.546392578906965,69.88088651099459,62.852467243445155,35.789244982707956,7.823726168294671,17.009999646342703,399.939305857549,130.5664612892674,35.0,142.01954994524056,13.046088915257782,765.4162255471487,114.51008886587105,37.862638121111836
AYACUCHO,HUAMANGA,JESUS NAZARENO,68.1969865992463,97.01045710226727,164.12576469516958,14.25473085648257,66.25026942614313,71.40795946412506,35.0,14.540127345180744,18.837167517404964,283.41416352677675,100.0,37.7402742279254,103.6536989705672,17.641109975194425,618.2684948528359,65.68349655121108,35.0
AYACUCHO,HUAMANGA,OCROS,71.39573953254992,126.79453149361349,260.2316646274069,12.82188510667662,81.1095450649122,62.974199364745154,36.068334727067814,15.123637113523454,18.768912171496027,423.55116813263385,147.69120689527148,35.0,154.71723359883896,18.564444015963595,821.9020358237251,133.32425139892135,40.09725259724844
AYACUCHO,HUAMANGA,PACAYCASA,69.76309512979931,98.09774001416436,166.17245851670478,11.557763876997972,58.913381550309616,65.83505011903186,35.0,11.95222348524373,17.772880900675105,325.8086386036615,100.25243647283204,38.906511908599725,106.43613371370998,17.631039540049706,627.2015351311961,80.00227309873904,35.0
AYACUCHO,HUAMANGA,QUINUA,72.56637655113416,119.28875507030169,252.64908591835564,8.924872468373533,74.49495742522666,65.79202686995468,40.64842892481541,11.02916693856603,16.114333310198838,419.6678119486108,132.44151994905812,35.3087269591113,128.84704394376286,21.923791794813678,751.4777624369417,112.20038152507955,57.01960760637464
AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,66.17340244047861,98.79859754162922,189.8847485531651,8.421959060376052,54.2207991240827,43.31062113039642,35.0,9.28954201182253,15.371480958614763,369.39373099866356,118.20007427121627,34.95004846723958,122.9588147988997,16.210698972304684,645.5231728922056,90.59189279810958,35.30346287440196
AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,65.0,100.0,180.0,11.702744327782817,65.0,65.0,35.0,12.257768464360371,17.5,355.034717422314,100.0,35.0,100.4713033572345,13.064775510893288,600.0,68.99424216108127,35.0
AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,65.40683044448093,102.37337202767227,209.7765933817693,6.745331152562719,39.55000271122363,35.75554225403602,36.96662134269288,9.659134894665625,12.761533857166315,389.10227684884444,125.99312025470687,27.519647125587284,130.66525010991157,17.401213280973874,672.7071703849614,111.64553494855022,35.04291725786832
AYACUCHO,HUAMANGA,SOCOS,65.0,103.50370885628364,205.83569698866356,7.648395988926825,65.0,64.07218322799145,36.067256123728775,9.201251342985609,17.5,397.1374208115285,117.59162466518451,35.0,132.49018154118446,14.797592928955913,658.4320486201161,94.14396991257958,35.16447020922721
AYACUCHO,HUAMANGA,TAMBILLO,65.08979868879601,100.87787322955519,195.48715094153664,8.31028014087924,65.08979868879601,57.93720316883814,35.0,7.9705707069695135,15.568243530762054,378.2997330415986,101.94885521365694,35.07697030468229,110.53354066946343,13.478082294609187,610.9050813189888,93.46408124173632,35.9814880792971
AYACUCHO,HUAMANGA,VINCHOS,66.02632885716123,108.62312385013902,211.43566439528328,8.197623815580839,66.6588351363001,61.141796606532445,35.497680683398364,11.9252136826717,25.203568025157036,399.4145578530642,123.03908596372493,34.99782949346777,130.6847166524365,18.823826419147736,683.9971553958933,99.89107294743972,38.91519875321801
AYACUCHO,HUANCA SANCOS,CARAPO,63.80322381465823,101.98829457279743,155.94623200624747,7.113280907319177,35.49587685452007,35.0,41.72478474200968,7.5,10.623879344907955,379.90586549214214,123.15098185370691,21.90958800642188,128.60041034637183,10.219763911559307,613.6588616719034,89.39467737083342,34.81775107811329
AYACUCHO,HUANCA SANCOS,SACSAMARCA,41.92672779119336,100.9024294153008,145.55750108892815,5.323581942549526,39.82078604672699,36.360383461547315,35.0,6.208132598722636,12.11507208495134,395.5983374234658,128.75682245025882,21.26481788432302,129.58454974570105,9.466607175303217,586.6234303930839,79.98648877442503,32.14241963359722
AYACUCHO,HUANCA SANCOS,SANCOS,51.679996198629496,93.34476993965336,113.6109105754339,3.1440890765548866,30.918893719839964,34.16791361122864,35.085570769596025,3.73892418085442,7.820617099046805,359.93174090545125,117.90592628282285,13.526219208363342,106.02549584162581,8.453798065115148,502.45677922819283,70.82769305295265,24.11114139181986
AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,64.32063193996679,102.73417190927435,148.03789064388098,6.101460364908726,37.32690002832628,34.95622750350943,41.06869654755145,6.124908311044713,8.953766441435222,397.63369355365177,137.7702470753988,17.261447174042637,126.84451673154452,10.555450543115274,605.7915478724009,89.16700515469917,30.193898780893544
AYACUCHO,HUANTA,AYAHUANCO,122.11367496602234,170.05598185857352,377.5385319340213,16.025255501129145,91.22857414044468,79.40862252923401,84.48312722642193,15.337844358892216,26.17552912860074,527.91138039881,191.3622500809259,39.81138932512029,189.2229869019557,32.51265237900125,1090.6151586867961,194.5539849519547,85.0465433041568
AYACUCHO,HUANTA,CANAYRE,232.61148061918962,197.13988946639705,435.83751697373145,36.218491218295135,133.67845057804723,165.66387183345842,127.0033620326456,38.33243674188797,44.11402513741911,582.3598148028967,193.75935894174503,66.7770492397949,178.8799671603073,47.80933458383793,1382.7374910590117,239.3130329502066,108.53617042893524
AYACUCHO,HUANTA,CHACA,98.87467984684919,170.13572728007,346.2004024423451,12.509906313145667,80.47919578051382,70.64961016686915,62.40426351052831,14.061387074816281,30.596005406056612,533.699407717259,164.028173592829,35.24298619839638,182.99506086407823,34.71374978262125,1001.9699639074981,174.90755704585146,66.33444149430791
AYACUCHO,HUANTA,HUAMANGUILLA,75.73359748726936,124.36914499065857,237.07724880244564,9.174109728157507,72.80442541093907,64.99109101459867,35.26696147772594,11.943141095284227,15.287741848011603,432.3723845578772,143.86317264317594,35.0,144.06752972682614,24.395773533784112,803.1774895263699,116.51560009601633,52.464711947397085
AYACUCHO,HUANTA,HUANTA,85.91285382600526,138.2901188500312,245.61894892321695,14.40339606071611,63.69437868918671,67.45621180918117,44.48231000269737,14.907205062535729,23.384840774393506,446.5227224583689,134.1630467120663,37.29384122251223,154.39180672818193,31.37066912740453,850.4267734345498,126.18128634872745,49.41971901657813
AYACUCHO,HUANTA,IGUAIN,72.76138367287544,109.20022179286333,201.53180482586956,11.441661099791887,61.14523025364041,62.253529308174606,35.0,12.269126326019169,17.44395042151597,385.37168030043034,116.05718993684062,36.11431617741625,122.91770902147755,22.498215091352954,691.5897242309443,102.64366359531824,40.115594513615044
AYACUCHO,HUANTA,LLOCHEGUA,211.7084128798877,202.62638550532063,461.2338045022038,28.14830411419554,127.71737220460636,144.25507612926694,124.65195102333986,31.00668825488875,46.93571905287611,599.2777053771994,211.13373882113146,57.128678013745635,192.21450288715835,49.167892764891505,1382.040315361622,247.77380282229387,113.76550539217145
AYACUCHO,HUANTA,LURICOCHA,81.42865695519251,118.52753954635975,213.83769183317756,17.529284631061977,61.25231807815184,71.06025016563751,36.242251242717224,17.400476216893132,22.3507813967078,392.70465048543355,116.06717983549832,39.20460145470645,136.81897871517472,30.53650926109018,757.8609431606957,110.63910147776232,40.52138925608603
AYACUCHO,HUANTA,PUCACOLPA,139.12340501886183,175.09776104059773,377.17780719464,25.457026045709597,97.27483289886209,108.38812367739557,86.71001490559496,20.340309163094464,35.236280322848216,532.9883630090602,191.99610239673632,53.206494687130636,187.98577975844216,32.86883325152753,1138.2235317026748,164.87429285706537,101.3168173458319
AYACUCHO,HUANTA,SANTILLANA,113.38671522975383,171.56099630779784,352.3369417699049,13.731502043263053,84.83567843073752,76.27978049344058,74.63747518409906,14.842051391783114,26.65180567016519,515.6205779533494,175.03444068404946,36.61579209100434,190.0508106992163,33.48996683078349,1057.033154824344,191.3062261393088,74.53422742198973
AYACUCHO,HUANTA,SIVIA,190.88812812965406,223.31037525145618,490.5692197071365,24.08494710430261,134.6243306871824,131.02555666895154,112.53937375880096,26.277087191346716,41.64083118025576,609.9692623522138,220.35158019842785,59.6808665472148,203.1930585250351,47.87208002894794,1404.9042989491088,254.5933190092727,114.14154071048574
AYACUCHO,HUANTA,UCHURACCAY,101.34897304048107,188.46475398796503,396.0126567719778,12.644432457469005,91.60144714857984,74.51937888886086,65.6163943756149,16.574442950077316,31.729112988739228,577.0775229183405,177.43232159915564,35.404920270662544,185.72120313161588,35.19257660995867,1076.6039544633993,210.28584761994313,78.50372681064583
AYACUCHO,LA MAR,ANCHIHUAY,135.8050037955053,201.80901402485594,400.17416641509664,21.468694982580686,103.03580158664099,95.24470413757237,79.25966623006589,21.54232673162202,24.931327096275147,599.2380792516101,214.71787573874772,47.15080799476615,212.65778786740898,42.10940358132082,1203.585820690768,212.5221518335495,98.13237044453993
AYACUCHO,LA MAR,ANCO,116.83418194430566,193.8452775602422,378.67213817472185,22.32538858998395,93.42759393511612,92.80751939132281,62.83536567238496,22.067064870775813,25.104222261488573,562.7262539784927,198.22009777672724,46.486640233352205,206.013650628628,35.85827609374776,1122.7847668611157,188.5394542756154,87.38161766918486
AYACUCHO,LA MAR,AYNA,166.03674358303286,218.87854743580644,408.7704380921065,24.701514804567005,118.95653426326962,110.79232118479688,91.8135694119847,25.936546126514354,30.191400558255797,588.2268764551305,202.75822294722127,54.55115153093954,190.02183957635782,44.13959904461195,1306.2397498689195,241.52867730416816,99.0839650851696
AYACUCHO,LA MAR,CHILCAS,74.9109413797926,131.83474442796248,250.99572821002693,15.859880051983701,65.18769890903494,68.98462438039853,35.0,16.34991146289254,20.751134138047064,409.8027714215206,147.46481422619598,36.46581397352438,152.15282422449658,23.94834446888266,810.6771157304942,129.08308276906968,42.15405629660233
AYACUCHO,LA MAR,CHUNGUI,96.69855865570418,176.14280354405284,328.70275482332147,19.960487676144357,81.82274939333631,79.63497427541725,50.72856855881732,19.507981837871597,24.35567428216102,538.6122923400426,190.82116512261354,38.933498886243754,203.06336895263078,28.969662331452145,1031.9761880710782,160.1815527309248,66.40486575569268
AYACUCHO,LA MAR,LUIS CARRANZA,72.65377610202277,130.90418232267461,261.96674798119477,14.749428022675803,73.98758086412782,66.70567572871724,35.01071707260257,16.028265392244762,19.983933030159136,446.1355042486384,152.78117393270435,35.02691567467227,160.04704993617858,23.98242191485641,859.5076313512888,129.68385403065156,48.35265854286873
AYACUCHO,LA MAR,ORONCCOY,93.02032740546609,157.6990656199058,275.5370901143501,23.00589016596831,76.96034728181287,88.4641582516441,42.60870041444769,23.729261403171797,30.02239951413947,513.5988106685861,179.7160864301169,39.456179828860044,196.75118073794943,28.503489422475443,972.6679822534271,128.10905830504962,56.515748682531765
AYACUCHO,LA MAR,SAMUGARI,165.5440122041305,228.6650494759063,439.6667008982566,23.547846494395074,109.76901208604434,112.40596109001653,99.59529045903574,24.829251816250668,33.364660770035684,661.3775338942127,233.1850471577383,53.82630924827717,217.85439972043469,39.48593912211687,1394.3340813917944,241.4081226114895,108.33832275391913
AYACUCHO,LA MAR,SAN MIGUEL,83.48772809780391,157.7488942089333,313.15164529077833,12.969255777252961,77.14280630286767,67.07369535450773,45.31125070785498,13.44645494584911,21.58770871738176,479.69073844108266,168.2610364460226,36.57336580673513,173.87847176984206,33.66211169715192,954.5108854034956,157.51622309588345,69.68287268495304
AYACUCHO,LA MAR,SANTA ROSA,182.14655121704774,226.39947417550457,415.2965500343863,26.991691200802073,114.52737164575484,127.24089595707008,102.77285411654724,27.465564322372035,34.917114139829174,637.2964447208477,224.9786304391363,60.31291027249488,205.25269663913153,44.06224977056136,1380.6823488556963,248.60553129943034,101.33573810745506
AYACUCHO,LA MAR,TAMBO,99.7819618943253,184.59864029835035,356.4159406367039,12.465561644385668,88.87385036277011,65.15147847014326,58.38426045306638,14.10150656366785,27.86976578234222,539.1913983655112,177.30676912238408,35.04047551021073,187.84502143351324,34.9982853163028,1059.648218927838,185.19625291081212,75.06508730425915
AYACUCHO,LUCANAS,AUCARA,36.593895253536935,83.47410551323202,108.23928552457565,3.158992322648775,32.25670337261981,27.754095719374156,33.8167178206945,3.0790924565294455,7.920717258227688,328.31650076262565,116.9719117849664,11.743228991345182,105.08295043814223,8.215149665744518,449.99806806709404,66.85208436530931,19.619244295663105
AYACUCHO,LUCANAS,CABANA,35.0,79.36124256731406,100.03786291552005,2.5,26.01632711510922,22.57001874722589,33.71307240402117,2.5,7.313238787867723,315.7328761669405,112.98967778981063,9.38761497956718,99.78919039072517,6.9813591421621615,402.76732191674716,65.0,13.131508394988773
AYACUCHO,LUCANAS,CARMEN SALCEDO,35.0,87.40387932769087,100.02255323996022,2.5,21.737820112000346,14.614300855258627,34.270739793653696,2.5,6.467085384318674,337.7577109260789,120.68845290693817,7.466987070865357,100.0252530319467,5.25052530116513,409.6179691264421,65.05695490911955,12.592914540198237
AYACUCHO,LUCANAS,CHAVIÑA,13.861059607036843,56.50590827038213,34.60510342475571,2.5,5.707530268516259,5.853248530342895,10.93334073437962,2.5,2.5,206.14511097961943,81.95447572405881,2.5,58.28044255841401,2.5,249.91474202983167,29.555029762987747,3.877640170535172
AYACUCHO,LUCANAS,CHIPAO,35.0,96.57429964583362,111.27196244228833,2.5,31.21417160295577,21.797045838837352,34.77173605828573,2.5,5.601714690981322,360.2989823845751,130.47393747615618,9.173769261918073,104.20060388143845,4.51780905234882,467.7572050958156,72.19683044297285,14.341579470389032
AYACUCHO,LUCANAS,HUAC-HUAS,16.00180780458146,63.199500252965116,32.84246097463629,2.5,5.252523648640265,2.5274648967790894,14.733546518266557,2.5,2.5,206.77025311594386,83.81590020138972,2.5,61.94868683740677,2.5,258.15562506575804,26.170468019508622,2.5
